,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
28765,13.7,0.0,4.9,22.0,3.5,983.4,1.0,36.6,0.001,0.4,0.052,0.006,2.0,0.0
28766,15.8,0.0,5.4,19.0,3.4,983.5,1.0,37.2,0.002,0.4,0.052,0.005,1.0,0.0
28767,16.3,0.0,2.9,20.0,3.7,983.6,1.0,35.3,0.002,0.4,0.052,0.006,1.0,0.0
28768,15.1,0.0,5.4,17.0,2.9,983.9,1.0,27.8,0.002,0.4,0.052,0.006,2.0,0.0
28769,14.5,0.0,3.3,17.0,2.8,984.4,1.0,22.4,0.002,0.4,0.052,0.006,2.0,0.0
28770,13.8,0.0,2.8,18.0,2.8,984.8,1.0,15.6,0.002,0.4,0.047,0.01,1.0,0.0
28771,12.0,0.0,1.7,21.0,3.0,985.3,0.6,8.9,0.003,0.6,0.032,0.021,1.0,0.0
28772,10.2,0.0,0.3,28.0,3.5,985.9,0.0,4.3,0.004,0.6,0.023,0.027,7.0,0.0
28773,7.5,0.0,1.6,37.0,3.8,986.6,0.0,2.4,0.004,0.6,0.021,0.025,12.0,0.0
28774,7.2,0.0,0.0,39.0,4.0,987.4,0.0,1.3,0.004,0.6,0.019,0.024,12.0,0.0
28775,5.3,0.0,0.5,48.0,4.3,987.7,0.0,0.2,0.004,0.7,0.007,0.033,12.0,11.0
28776,4.4,0.0,0.2,52.0,4.3,988.1,0.0,-0.3,0.004,0.7,0.01,0.027,25.0,18.0
28777,2.9,0.0,0.0,60.0,4.5,987.9,0.0,-1.2,0.004,0.6,0.008,0.026,21.0,11.0
28778,2.1,0.0,0.1,65.0,4.6,988.0,0.0,-1.5,0.003,0.5,0.012,0.02,16.0,0.0
28779,1.7,0.0,0.0,67.0,4.6,988.3,0.0,-2.6,0.002,0.5,0.015,0.016,16.0,0.0
28780,0.9,0.0,0.0,71.0,4.6,988.5,0.0,-3.1,0.002,0.5,0.014,0.016,9.0,0.0
28781,0.2,0.0,0.0,75.0,4.6,988.7,0.0,-3.5,0.002,0.5,0.011,0.019,9.0,0.0
28782,-0.4,0.0,0.0,76.0,4.5,989.1,0.0,-3.6,0.002,0.5,0.006,0.024,9.0,0.0
28783,0.7,0.0,0.3,73.0,4.7,989.8,0.8,-1.0,0.002,0.4,0.011,0.021,20.0,16.0
28784,3.6,0.0,0.7,61.0,4.8,989.9,1.0,6.5,0.003,0.5,0.018,0.02,15.0,0.0
28785,8.6,0.0,0.9,41.0,4.6,989.8,1.0,16.3,0.003,0.4,0.03,0.016,20.0,0.0
28786,12.2,0.0,1.1,31.0,4.4,989.5,1.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0
28787,15.5,0.0,1.0,27.0,4.8,988.7,1.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0
28788,18.5,0.0,1.3,20.0,4.2,987.5,1.0,43.6,0.003,0.3,0.063,0.008,38.0,24.0
28789,18.8,0.0,3.2,18.0,3.9,986.6,1.0,43.8,0.003,0.4,0.067,0.01,34.0,20.0
28790,20.4,0.0,3.7,15.0,3.6,985.7,1.0,44.5,0.003,0.4,0.072,0.011,35.0,21.0
28791,20.8,0.0,3.8,12.0,3.0,985.1,1.0,39.8,0.003,0.4,0.076,0.014,35.0,23.0
28792,20.8,0.0,3.8,11.0,2.7,984.8,1.0,34.1,0.003,0.4,0.081,0.014,32.0,28.0
28793,20.2,0.0,2.9,11.0,2.6,984.7,1.0,26.8,0.003,0.4,0.074,0.014,30.0,0.0
28794,19.2,0.0,3.4,13.0,2.9,984.7,1.0,19.1,0.004,0.4,0.068,0.016,34.0,28.0
28795,17.8,0.0,3.1,14.0,2.8,985.2,0.5,13.7,0.003,0.4,0.061,0.016,34.0,27.0
28796,16.5,0.0,1.8,14.0,2.6,986.2,0.0,10.5,0.003,0.4,0.057,0.017,24.0,22.0
28797,14.9,0.0,1.3,16.0,2.7,987.0,0.0,8.2,0.004,0.5,0.044,0.024,24.0,0.0
28798,11.6,0.0,0.3,24.0,3.3,987.2,0.0,5.3,0.004,0.5,0.041,0.024,22.0,19.0
28799,9.8,0.0,0.1,32.0,3.9,987.5,0.0,4.1,0.007,0.6,0.027,0.027,28.0,19.0
28800,8.6,0.0,0.0,37.0,4.2,987.7,0.0,2.7,0.006,0.6,0.029,0.022,31.0,26.0
28801,7.4,0.0,0.0,42.0,4.3,987.7,0.0,1.7,0.004,0.6,0.03,0.019,25.0,0.0
28802,6.4,0.0,0.0,49.0,4.7,987.5,0.0,0.9,0.003,0.6,0.028,0.018,25.0,0.0
28803,5.2,0.0,0.0,54.0,4.8,987.4,0.0,0.2,0.003,0.5,0.026,0.016,32.0,0.0
28804,4.3,0.0,0.0,57.0,4.8,987.1,0.0,0.0,0.002,0.5,0.024,0.015,34.0,0.0
28805,3.3,0.0,0.0,61.0,4.7,987.0,0.0,-0.9,0.002,0.5,0.02,0.017,36.0,0.0
28806,2.4,0.0,0.2,65.0,4.7,987.1,0.0,-1.1,0.002,0.5,0.015,0.023,33.0,31.0
28807,3.2,0.0,0.0,64.0,4.9,987.3,0.0,2.7,0.002,0.5,0.015,0.023,39.0,34.0
28808,6.2,0.0,0.5,54.0,5.1,987.5,0.7,8.8,0.003,0.5,0.03,0.019,42.0,35.0
28809,10.6,0.0,0.8,39.0,5.0,987.3,1.0,17.1,0.003,0.4,0.051,0.014,44.0,39.0
28810,12.6,0.0,1.0,30.0,4.4,987.3,1.0,27.5,0.004,0.5,0.065,0.016,43.0,39.0
28811,14.8,0.0,1.1,26.0,4.4,986.5,1.0,31.5,0.003,0.4,0.079,0.013,53.0,35.0
28812,17.6,0.0,1.5,20.0,4.0,985.1,1.0,38.3,0.003,0.4,0.082,0.011,59.0,37.0
28813,21.2,0.0,1.4,16.0,4.0,984.1,1.0,41.6,0.003,0.4,0.087,0.009,50.0,34.0
28814,21.1,0.0,0.7,17.0,4.2,983.4,1.0,42.4,0.003,0.4,0.09,0.009,53.0,30.0
28815,22.0,0.0,1.4,15.0,4.0,982.7,1.0,39.2,0.003,0.4,0.091,0.01,46.0,38.0
28816,21.3,0.0,3.8,16.0,4.1,982.9,1.0,31.6,0.003,0.4,0.092,0.012,48.0,36.0
28817,21.3,0.0,1.5,17.0,4.3,983.2,1.0,26.3,0.003,0.4,0.092,0.013,55.0,38.0
28818,20.3,0.0,0.7,18.0,4.3,983.6,0.0,20.5,0.004,0.5,0.089,0.016,53.0,35.0
28819,17.5,0.0,1.8,28.0,5.6,984.5,0.0,14.4,0.004,0.5,0.082,0.021,58.0,35.0
28820,16.8,0.0,1.9,27.0,5.2,985.4,0.0,11.4,0.004,0.5,0.078,0.023,69.0,42.0
28821,15.0,0.0,2.4,38.0,6.4,986.6,0.0,11.2,0.005,0.6,0.062,0.028,75.0,46.0
28822,13.6,0.0,1.1,43.0,6.7,987.6,0.0,9.5,0.005,0.6,0.046,0.03,73.0,48.0
28823,12.6,0.0,1.3,45.0,6.5,988.0,0.0,8.0,0.005,0.7,0.047,0.024,80.0,60.0
28824,11.6,0.0,0.5,50.0,6.8,988.2,0.0,6.5,0.004,0.7,0.043,0.022,79.0,62.0
28825,10.5,0.0,0.7,54.0,6.8,988.5,0.0,5.7,0.005,0.7,0.034,0.023,73.0,51.0
28826,10.1,0.0,0.0,57.0,7.0,988.6,0.0,5.1,0.004,0.7,0.035,0.018,73.0,53.0
28827,9.8,0.0,0.9,59.0,7.1,988.8,0.0,4.6,0.004,0.6,0.034,0.016,60.0,49.0
28828,8.9,0.0,0.6,63.0,7.2,989.1,0.0,3.6,0.003,0.6,0.03,0.017,53.0,44.0
28829,8.2,0.0,1.7,65.0,7.1,989.4,0.0,3.7,0.002,0.5,0.027,0.019,43.0,0.0
28830,8.4,0.0,0.9,65.0,7.1,989.9,0.0,3.3,0.003,0.5,0.024,0.022,45.0,0.0
28831,9.0,0.0,0.1,64.0,7.3,990.6,0.2,5.5,0.003,0.5,0.02,0.028,41.0,40.0
28832,13.0,0.0,1.9,51.0,7.6,990.8,1.0,12.2,0.003,0.4,0.027,0.025,40.0,30.0
28833,14.3,0.0,2.7,42.0,6.8,991.0,1.0,20.7,0.002,0.4,0.044,0.015,41.0,28.0
28834,19.1,0.0,2.7,34.0,7.5,991.2,1.0,30.3,0.002,0.3,0.053,0.011,37.0,26.0
28835,20.0,0.0,1.9,31.0,7.2,990.6,1.0,37.5,0.002,0.3,0.059,0.009,35.0,18.0
28836,19.0,0.0,1.2,29.0,6.3,990.0,1.0,43.9,0.003,0.4,0.068,0.009,35.0,28.0
28837,21.4,0.0,1.3,23.0,5.8,989.1,1.0,47.4,0.003,0.4,0.073,0.01,43.0,29.0
28838,20.8,0.0,1.5,23.0,5.6,988.5,1.0,47.6,0.003,0.4,0.079,0.011,43.0,32.0
28839,22.7,0.0,3.6,21.0,5.8,987.6,1.0,43.3,0.003,0.4,0.079,0.012,55.0,31.0
28840,21.7,0.0,3.9,24.0,6.2,987.2,1.0,36.9,0.003,0.4,0.076,0.014,49.0,35.0
28841,20.6,0.0,4.3,27.0,6.5,987.2,1.0,28.7,0.003,0.4,0.078,0.012,48.0,33.0
28842,19.0,0.0,3.9,33.0,7.2,987.3,1.0,20.7,0.003,0.4,0.07,0.015,55.0,32.0
28843,16.9,0.0,3.2,42.0,8.0,987.6,0.1,15.2,0.003,0.4,0.064,0.013,53.0,33.0
28844,15.8,0.0,4.2,45.0,8.0,988.3,0.0,12.9,0.003,0.4,0.059,0.01,41.0,29.0
28845,14.6,0.0,3.0,49.0,8.1,989.6,0.0,12.1,0.003,0.3,0.052,0.01,32.0,21.0
28846,13.6,0.0,3.0,51.0,7.9,990.1,0.0,11.0,0.003,0.4,0.046,0.012,37.0,16.0
28847,13.0,0.0,3.3,48.0,7.2,990.0,0.0,10.1,0.003,0.4,0.048,0.011,32.0,17.0
28848,11.6,0.0,4.1,55.0,7.5,990.0,0.0,9.7,0.003,0.4,0.048,0.012,27.0,21.0
28849,11.0,0.0,2.8,57.0,7.4,990.0,0.0,9.1,0.003,0.4,0.048,0.011,28.0,18.0
28850,10.4,0.0,1.3,59.0,7.4,989.9,0.0,8.3,0.002,0.4,0.051,0.009,30.0,25.0
28851,10.7,0.0,2.8,60.0,7.7,989.4,0.0,8.9,0.003,0.4,0.049,0.008,32.0,14.0
28852,10.6,0.0,3.3,61.0,7.7,989.3,0.0,9.0,0.003,0.4,0.043,0.012,26.0,16.0
28853,10.6,0.0,3.3,60.0,7.6,987.9,0.0,9.3,0.003,0.4,0.038,0.015,25.0,15.0
28854,10.4,0.0,2.9,61.0,7.6,987.0,0.0,8.8,0.003,0.4,0.039,0.017,26.0,21.0
28855,11.3,0.0,3.8,58.0,7.7,988.0,0.1,10.6,0.002,0.4,0.042,0.017,28.0,23.0
28856,11.0,0.0,1.6,63.0,8.2,989.0,0.0,10.6,0.003,0.4,0.039,0.019,32.0,22.0
28857,11.7,0.0,0.6,66.0,9.0,988.8,0.0,13.2,0.003,0.4,0.043,0.015,30.0,17.0
28858,10.5,0.3,2.8,79.0,10.0,988.5,0.0,12.4,0.002,0.4,0.045,0.012,19.0,0.0
28859,10.4,0.6,3.9,80.0,10.0,987.1,0.0,10.5,0.002,0.4,0.044,0.012,11.0,0.0
28860,11.5,0.0,3.2,74.0,10.0,985.9,0.0,10.8,0.002,0.4,0.046,0.012,7.0,0.0
28861,14.5,0.0,3.0,66.0,10.9,984.7,0.0,19.2,0.002,0.3,0.047,0.012,6.0,0.0
28862,14.6,0.0,2.3,61.0,10.1,984.0,0.1,19.2,0.002,0.4,0.039,0.017,8.0,0.0
28863,14.6,0.0,3.0,62.0,10.2,983.0,0.0,16.0,0.002,0.4,0.035,0.017,18.0,13.0
28864,16.1,0.0,3.4,56.0,10.2,982.2,0.3,23.0,0.002,0.4,0.039,0.016,20.0,15.0
28865,12.4,0.0,3.3,69.0,9.9,982.6,0.0,12.2,0.002,0.4,0.039,0.015,16.0,0.0
28866,11.2,1.3,0.7,86.0,11.4,982.6,0.3,12.9,0.002,0.4,0.036,0.018,7.0,0.0
28867,10.4,0.0,1.7,93.0,11.7,982.6,0.0,10.4,0.002,0.5,0.027,0.024,16.0,15.0
28868,10.1,2.1,2.9,94.0,11.6,982.8,0.0,9.6,0.002,0.4,0.027,0.019,17.0,0.0
28869,9.7,0.0,0.3,95.0,11.4,982.7,0.0,8.4,0.002,0.5,0.017,0.023,19.0,17.0
28870,8.8,0.0,0.2,98.0,11.0,982.5,0.0,6.8,0.002,0.5,0.014,0.023,33.0,25.0
28871,8.4,0.0,0.2,98.0,10.7,982.6,0.0,8.4,0.002,0.4,0.011,0.02,27.0,0.0
28872,8.3,0.0,0.4,98.0,10.6,982.6,0.0,8.8,0.001,0.4,0.021,0.011,15.0,0.0
28873,8.2,0.0,0.0,98.0,10.6,982.6,0.0,8.7,0.001,0.4,0.021,0.01,8.0,0.0
28874,7.9,0.0,1.1,98.0,10.4,982.6,0.0,8.5,0.002,0.3,0.022,0.009,14.0,0.0
28875,7.8,0.0,1.0,98.0,10.3,982.7,0.0,8.4,0.002,0.3,0.02,0.009,14.0,0.0
28876,7.7,0.4,1.1,98.0,10.2,983.0,0.0,8.1,0.002,0.3,0.017,0.01,23.0,0.0
28877,7.8,0.0,0.3,98.0,10.3,983.4,0.0,8.1,0.002,0.3,0.017,0.01,16.0,0.0
28878,7.9,0.0,1.0,98.0,10.4,984.2,0.0,7.9,0.002,0.4,0.014,0.013,18.0,15.0
28879,8.1,0.0,0.8,96.0,10.3,984.8,0.1,8.4,0.002,0.4,0.014,0.015,16.0,0.0
28880,9.3,0.0,0.4,93.0,10.9,985.8,0.1,11.8,0.002,0.3,0.028,0.011,20.0,14.0
28881,10.8,0.0,1.0,74.0,9.5,986.1,0.8,14.7,0.002,0.3,0.038,0.007,9.0,0.0
28882,12.3,0.0,1.6,66.0,9.4,986.2,0.2,17.3,0.002,0.2,0.041,0.007,2.0,0.0
28883,12.4,0.0,2.4,62.0,8.9,986.9,0.0,15.2,0.002,0.2,0.043,0.007,1.0,6.0
28884,13.6,0.0,1.2,60.0,9.3,987.1,0.0,18.5,0.002,0.2,0.045,0.006,1.0,10.0
28885,13.5,0.0,2.2,59.0,9.1,987.5,0.0,16.6,0.002,0.2,0.046,0.006,1.0,8.0
28886,13.9,0.0,2.4,56.0,8.8,987.9,0.0,18.8,0.002,0.2,0.048,0.006,1.0,11.0
28887,15.2,0.0,1.5,51.0,8.8,987.7,0.5,28.7,0.002,0.2,0.05,0.006,1.0,9.0
28888,16.5,0.0,2.0,51.0,9.5,987.2,0.7,23.5,0.002,0.2,0.052,0.006,1.0,9.0
28889,16.2,0.0,1.9,46.0,8.4,987.5,0.8,22.8,0.002,0.2,0.052,0.008,1.0,8.0
28890,15.8,0.0,1.5,46.0,8.2,987.8,0.8,17.9,0.002,0.3,0.051,0.009,1.0,9.0
28891,13.2,0.0,1.0,59.0,8.9,988.1,0.6,12.3,0.002,0.4,0.035,0.02,7.0,0.0
28892,11.8,0.0,2.5,67.0,9.2,988.9,0.0,9.5,0.002,0.4,0.03,0.018,20.0,10.0
28893,11.0,0.0,0.3,71.0,9.3,990.1,0.0,7.9,0.003,0.5,0.019,0.025,11.0,0.0
28894,9.6,0.0,0.4,80.0,9.5,990.8,0.0,6.6,0.002,0.4,0.018,0.022,17.0,0.0
28895,8.5,0.0,0.1,86.0,9.5,990.7,0.0,5.8,0.002,0.4,0.015,0.021,22.0,14.0
28896,8.1,0.0,0.0,88.0,9.5,990.8,0.0,5.2,0.002,0.4,0.013,0.018,15.0,0.0
28897,7.3,0.0,0.0,92.0,9.3,991.1,0.0,5.8,0.002,0.4,0.014,0.014,15.0,14.0
28898,7.4,0.0,0.1,92.0,9.4,991.0,0.0,5.5,0.002,0.4,0.013,0.013,14.0,0.0
28899,6.8,0.0,0.1,95.0,9.3,990.7,0.0,4.6,0.002,0.3,0.012,0.012,13.0,0.0
28900,6.7,0.0,0.3,94.0,9.2,990.1,0.0,4.4,0.002,0.3,0.015,0.009,15.0,0.0
28901,5.6,0.0,0.1,96.0,8.7,990.4,0.0,4.3,0.002,0.3,0.011,0.011,5.0,0.0
28902,5.4,0.0,0.2,96.0,8.6,990.8,0.0,4.4,0.002,0.3,0.01,0.013,6.0,0.0
28903,6.4,0.0,0.3,94.0,9.0,990.7,0.0,6.6,0.002,0.4,0.012,0.014,12.0,0.0
28904,7.8,0.0,0.1,87.0,9.2,990.5,0.0,9.7,0.002,0.3,0.02,0.011,10.0,0.0
28905,11.7,0.0,0.6,65.0,8.9,990.9,0.1,14.9,0.002,0.3,0.028,0.011,11.0,0.0
28906,13.8,0.0,1.3,57.0,9.0,990.9,0.0,16.9,0.002,0.3,0.037,0.01,10.0,0.0
28907,15.2,0.0,1.3,52.0,8.9,989.6,0.0,20.1,0.002,0.3,0.047,0.008,11.0,0.0
28908,15.5,0.0,0.9,50.0,8.8,988.5,0.0,21.0,0.002,0.3,0.051,0.008,6.0,0.0
28909,14.8,0.0,3.3,49.0,8.2,986.7,0.0,18.8,0.002,0.3,0.054,0.007,2.0,0.0
28910,16.0,0.0,3.0,48.0,8.7,985.5,0.0,21.1,0.002,0.3,0.056,0.006,7.0,0.0
28911,15.3,0.0,3.8,47.0,8.1,984.1,0.0,18.0,0.002,0.3,0.056,0.007,7.0,0.0
28912,14.1,0.0,1.7,51.0,8.1,983.4,0.0,14.7,0.002,0.3,0.052,0.009,5.0,0.0
28913,10.7,1.7,0.4,86.0,11.0,984.2,0.0,11.2,0.002,0.4,0.041,0.015,4.0,0.0
28914,9.5,3.3,1.7,97.0,11.5,984.0,0.0,10.3,0.002,0.4,0.037,0.013,8.0,0.0
28915,9.3,2.9,0.3,97.0,11.3,983.4,0.0,9.6,0.002,0.3,0.046,0.008,7.0,0.0
28916,8.8,2.5,0.2,97.0,10.9,983.3,0.0,9.1,0.002,0.3,0.038,0.01,1.0,6.0
28917,8.4,1.4,0.6,98.0,10.7,983.1,0.0,8.7,0.002,0.3,0.037,0.01,0.0,13.0
28918,8.3,0.6,0.2,98.0,10.6,982.2,0.0,8.6,0.002,0.3,0.041,0.007,0.0,8.0
28919,8.3,0.6,0.3,98.0,10.6,981.2,0.0,8.4,0.002,0.3,0.042,0.006,0.0,6.0
28920,8.2,0.0,0.4,98.0,10.6,980.8,0.0,8.3,0.002,0.3,0.041,0.008,0.0,5.0
28921,8.1,0.0,0.9,98.0,10.5,980.8,0.0,8.1,0.002,0.3,0.042,0.005,0.0,4.0
28922,8.0,0.2,0.5,98.0,10.4,980.6,0.0,8.0,0.002,0.3,0.04,0.006,0.0,3.0
28923,7.9,0.0,0.6,98.0,10.4,980.3,0.0,7.9,0.002,0.3,0.037,0.006,0.0,7.0
28924,7.9,0.1,0.1,98.0,10.4,980.2,0.0,7.8,0.002,0.3,0.033,0.007,0.0,6.0
28925,7.8,0.0,0.1,98.0,10.3,980.2,0.0,7.9,0.002,0.3,0.029,0.012,0.0,4.0
28926,7.8,0.0,0.2,98.0,10.3,980.4,0.0,7.9,0.002,0.3,0.032,0.01,0.0,9.0
28927,8.1,0.0,0.4,98.0,10.5,981.2,0.0,8.8,0.002,0.3,0.029,0.015,0.0,10.0
28928,8.8,0.0,0.4,94.0,10.6,981.7,0.0,11.6,0.002,0.3,0.03,0.017,0.0,10.0
28929,9.4,0.0,1.0,88.0,10.4,982.3,0.0,12.2,0.002,0.3,0.031,0.016,0.0,10.0
28930,10.4,0.0,1.6,79.0,9.9,982.4,0.0,15.1,0.002,0.3,0.038,0.011,1.0,8.0
28931,10.8,0.0,3.6,74.0,9.5,982.6,0.0,12.6,0.002,0.3,0.044,0.009,1.0,10.0
28932,12.5,0.0,2.0,65.0,9.3,981.7,0.0,16.9,0.002,0.3,0.046,0.01,0.0,0.0
28933,12.7,0.0,2.6,63.0,9.2,980.8,0.2,16.5,0.002,0.3,0.047,0.012,0.0,0.0
28934,12.5,0.0,3.0,64.0,9.2,980.4,0.0,12.5,0.002,0.3,0.05,0.013,6.0,1.0
28935,12.5,0.0,2.0,67.0,9.7,980.0,0.0,11.3,0.002,0.5,0.051,0.012,7.0,0.0
28936,12.0,0.0,2.5,75.0,10.4,980.0,0.0,10.7,0.002,0.4,0.048,0.013,8.0,0.0
28937,11.2,0.1,2.9,81.0,10.7,980.5,0.0,9.8,0.002,0.4,0.046,0.013,11.0,0.0
28938,11.4,0.0,4.3,70.0,9.4,980.9,0.0,9.6,0.002,0.4,0.047,0.014,22.0,20.0
28939,11.1,0.0,2.5,68.0,9.0,980.6,0.0,8.1,0.002,0.3,0.046,0.01,17.0,0.0
28940,10.9,0.0,3.1,63.0,8.2,981.3,0.0,7.0,0.002,0.3,0.042,0.009,20.0,0.0
28941,10.0,0.0,2.7,59.0,7.2,982.6,0.0,6.5,0.002,0.3,0.04,0.009,7.0,0.0
28942,9.3,0.0,2.4,62.0,7.2,982.8,0.0,5.7,0.002,0.3,0.038,0.009,9.0,0.0
28943,8.5,0.0,2.4,63.0,7.0,983.1,0.0,4.7,0.002,0.3,0.038,0.009,11.0,10.0
28944,7.8,0.0,1.6,62.0,6.5,983.6,0.0,3.7,0.002,0.3,0.039,0.007,7.0,0.0
28945,7.7,0.0,2.2,59.0,6.2,983.9,0.0,3.2,0.002,0.3,0.035,0.008,4.0,0.0
28946,7.1,0.0,1.3,63.0,6.3,983.9,0.0,2.7,0.002,0.5,0.026,0.012,1.0,13.0
28947,6.7,0.0,0.7,65.0,6.3,983.7,0.0,2.9,0.002,0.3,0.034,0.01,4.0,0.0
28948,6.3,0.0,1.6,68.0,6.5,983.9,0.0,2.4,0.002,0.3,0.032,0.012,7.0,6.0
28949,6.1,0.0,1.2,72.0,6.8,983.7,0.0,2.2,0.002,0.4,0.02,0.02,11.0,0.0
28950,5.9,0.0,1.6,75.0,6.9,983.9,0.0,1.9,0.002,0.4,0.028,0.017,20.0,0.0
28951,6.4,0.0,1.5,73.0,7.0,984.0,0.1,3.7,0.002,0.3,0.035,0.012,19.0,17.0
28952,7.7,0.0,3.0,65.0,6.8,983.9,0.4,7.4,0.002,0.3,0.035,0.014,16.0,0.0
28953,8.9,0.0,4.2,58.0,6.6,983.6,1.0,11.5,0.002,0.3,0.037,0.011,27.0,18.0
28954,9.1,0.0,4.9,48.0,5.6,983.6,0.6,11.0,0.002,0.3,0.037,0.01,38.0,22.0
28955,9.9,0.0,2.7,42.0,5.1,982.8,0.4,16.2,0.002,0.3,0.04,0.008,71.0,16.0
28956,11.5,0.0,4.4,30.0,4.1,982.0,0.8,19.7,0.002,0.3,0.043,0.007,94.0,13.0
28957,11.5,0.0,4.8,30.0,4.1,981.8,0.9,23.2,0.002,0.3,0.048,0.006,70.0,12.0
28958,11.2,0.0,5.8,29.0,3.8,981.7,1.0,24.9,0.001,0.3,0.048,0.006,26.0,10.0
28959,10.4,0.0,4.7,25.0,3.1,981.6,1.0,22.8,0.002,0.2,0.046,0.007,17.0,8.0
28960,9.6,0.0,5.0,24.0,2.9,981.6,1.0,21.4,0.002,0.2,0.047,0.007,12.0,11.0
28961,9.0,0.0,3.0,21.0,2.4,982.1,1.0,16.6,0.002,0.2,0.046,0.007,10.0,0.0
28962,7.5,0.0,4.8,28.0,2.9,983.0,1.0,9.4,0.001,0.2,0.045,0.008,10.0,9.0
28963,6.3,0.0,4.5,36.0,3.4,983.3,0.3,5.2,0.002,0.2,0.045,0.008,15.0,10.0
28964,5.8,0.0,3.8,36.0,3.3,984.6,0.0,4.1,0.002,0.3,0.044,0.007,14.0,12.0
28965,5.3,0.0,3.3,36.0,3.2,985.9,0.0,3.2,0.002,0.3,0.043,0.007,13.0,12.0
28966,5.0,0.0,5.0,37.0,3.2,986.4,0.0,2.4,0.002,0.3,0.043,0.006,10.0,0.0
28967,4.6,0.0,3.5,38.0,3.2,986.9,0.0,1.8,0.002,0.3,0.042,0.007,10.0,8.0
28968,4.3,0.0,1.9,37.0,3.1,986.7,0.0,1.0,0.002,0.2,0.042,0.007,6.0,0.0
28969,3.8,0.0,0.8,41.0,3.3,986.3,0.0,0.4,0.002,0.2,0.042,0.007,15.0,8.0
28970,4.0,0.0,2.6,41.0,3.3,985.4,0.0,0.2,0.002,0.2,0.042,0.007,9.0,8.0
28971,3.6,0.0,1.1,42.0,3.3,984.8,0.0,-0.3,0.002,0.2,0.042,0.006,13.0,9.0
28972,3.5,0.0,0.7,43.0,3.4,984.8,0.0,-0.7,0.002,0.2,0.039,0.007,14.0,6.0
28973,3.9,0.0,1.4,48.0,3.9,985.4,0.0,-0.4,0.002,0.3,0.038,0.008,22.0,7.0
28974,4.0,0.0,2.5,52.0,4.2,985.1,0.0,0.0,0.002,0.3,0.03,0.014,25.0,6.0
28975,4.8,0.0,2.8,44.0,3.8,985.6,0.7,1.5,0.002,0.3,0.034,0.01,35.0,11.0
28976,5.5,0.0,4.5,34.0,3.1,985.5,1.0,5.8,0.002,0.3,0.034,0.009,78.0,10.0
28977,6.2,0.0,4.1,32.0,3.0,985.5,1.0,10.4,0.002,0.3,0.033,0.009,153.0,20.0
28978,7.2,0.0,4.7,31.0,3.1,985.2,1.0,15.7,0.002,0.3,0.032,0.009,151.0,24.0
28979,7.4,0.0,4.8,30.0,3.1,985.3,0.9,16.7,0.002,0.3,0.034,0.008,154.0,19.0
28980,9.2,0.0,3.1,29.0,3.4,984.7,0.9,22.4,0.002,0.3,0.036,0.008,140.0,23.0
28981,8.9,0.0,4.8,30.0,3.4,984.5,0.7,20.3,0.001,0.3,0.038,0.007,130.0,23.0
28982,8.6,0.0,4.8,33.0,3.7,984.7,0.6,19.1,0.002,0.2,0.038,0.008,217.0,20.0
28983,8.1,0.0,4.3,38.0,4.1,984.3,0.6,19.4,0.002,0.2,0.039,0.008,109.0,23.0
28984,6.6,0.0,5.0,51.0,5.0,984.6,0.2,11.9,0.002,0.3,0.038,0.009,68.0,21.0
28985,7.0,0.0,3.3,47.0,4.7,984.6,0.6,12.6,0.002,0.3,0.035,0.009,67.0,13.0
28986,6.6,0.0,2.7,49.0,4.8,984.8,0.1,8.7,0.002,0.3,0.031,0.011,54.0,13.0
28987,6.3,0.0,3.2,47.0,4.5,985.2,0.0,6.4,0.002,0.3,0.031,0.011,35.0,14.0
28988,5.6,0.0,2.6,55.0,5.0,986.2,0.0,5.3,0.002,0.3,0.03,0.011,32.0,12.0
28989,5.5,0.0,2.1,56.0,5.1,986.9,0.0,5.1,0.002,0.3,0.031,0.01,26.0,10.0
28990,5.5,0.0,3.1,56.0,5.1,987.1,0.0,4.7,0.002,0.3,0.03,0.01,33.0,11.0
28991,5.5,0.0,2.3,56.0,5.1,987.0,0.0,4.7,0.002,0.3,0.031,0.008,32.0,8.0
28992,5.6,0.0,2.4,52.0,4.7,987.0,0.0,4.3,0.002,0.3,0.032,0.007,15.0,7.0
28993,5.0,0.0,3.2,49.0,4.3,986.6,0.0,2.4,0.002,0.3,0.031,0.007,9.0,4.0
28994,4.4,0.0,0.8,52.0,4.3,986.5,0.0,2.6,0.002,0.3,0.032,0.007,13.0,5.0
28995,4.1,0.0,1.0,55.0,4.5,986.3,0.0,2.8,0.002,0.3,0.031,0.008,30.0,11.0
28996,3.6,0.0,1.5,58.0,4.6,986.1,0.0,0.8,0.002,0.4,0.023,0.012,36.0,12.0
28997,2.8,0.0,1.6,62.0,4.6,986.1,0.0,0.3,0.003,0.5,0.014,0.019,27.0,10.0
28998,3.0,0.0,1.3,63.0,4.8,986.6,0.0,2.0,0.003,0.5,0.007,0.028,32.0,12.0
28999,3.8,0.0,0.8,62.0,5.0,987.0,0.0,3.8,0.003,0.4,0.02,0.016,39.0,14.0
