������,�����Ͻ�,���(��C),������(mm),ǳ��(m__s),����(%),�����(hPa),�������(hPa),����(hr),����(10m),����µ�(��C),SO2,CO,O3,NO2,PM10,PM25
0.0,2017010821,6.3,0.0,0.6,79.0,7.5,1008.2,0.0,2000.0,5.2,0.003,0.7,0.008,0.036,50.0,19.0
0.0,2017010822,5.5,0.0,0.4,84.0,7.6,1008.6,0.0,1842.0,4.6,0.003,0.8,0.007,0.032,47.0,17.0
0.0,2017010823,5.1,0.0,0.3,84.0,7.4,1008.5,0.0,1438.0,4.5,0.004,0.8,0.007,0.03,49.0,25.0
0.0,2017010824,4.7,0.0,0.2,86.0,7.3,1008.3,0.0,1235.0,4.1,0.004,0.9,0.007,0.029,49.0,25.0
0.0,2017010901,4.1,0.0,0.2,87.0,7.1,1008.2,0.0,1171.0,3.7,0.003,0.8,0.007,0.025,48.0,24.0
0.0,2017010902,3.7,0.0,0.2,88.0,7.0,1008.1,0.0,640.0,3.1,0.003,0.7,0.007,0.02,48.0,24.0
0.0,2017010903,2.9,0.0,0.0,89.0,6.7,1008.4,0.0,687.0,3.0,0.003,0.8,0.007,0.021,36.0,24.0
0.0,2017010904,3.3,0.0,0.4,89.0,6.9,1008.8,0.0,946.0,3.3,0.004,0.8,0.007,0.023,34.0,24.0
0.0,2017010905,2.8,0.0,0.1,90.0,6.7,1009.0,0.0,627.0,2.0,0.004,0.8,0.016,0.021,32.0,21.0
0.0,2017010906,2.8,0.0,0.3,90.0,6.7,1009.1,0.0,596.0,2.4,0.003,0.9,0.041,0.008,30.0,22.0
0.0,2017010907,4.0,0.0,1.0,90.0,7.3,1009.4,0.0,1304.0,2.7,0.004,0.8,0.04,0.015,42.0,22.0
0.0007955801104972,2017010908,6.2,0.0,2.3,78.0,7.4,1010.2,0.0,1411.0,3.4,0.004,0.8,0.042,0.017,50.0,35.0
0.063646408839779,2017010909,5.6,0.0,1.8,54.0,4.9,1011.0,0.0,1354.0,2.6,0.004,0.8,0.04,0.019,50.0,35.0
0.2092375690607735,2017010910,6.0,0.0,1.0,52.0,4.9,1011.7,0.6,1378.0,3.6,0.004,0.8,0.045,0.015,45.0,25.0
0.2991381215469613,2017010911,6.6,0.0,4.1,48.0,4.7,1012.4,0.1,1246.0,4.9,0.005,0.9,0.046,0.014,45.0,25.0
0.3357348066298342,2017010912,8.1,0.0,3.3,42.0,4.5,1012.5,0.9,1111.0,10.4,0.005,1.0,0.046,0.012,58.0,43.0
0.5783867403314917,2017010913,8.8,0.0,4.8,38.0,4.3,1011.9,1.0,1304.0,11.2,0.005,0.9,0.048,0.012,68.0,48.0
0.603049723756906,2017010914,9.0,0.0,4.3,33.0,3.8,1011.6,1.0,1123.0,11.6,0.004,0.9,0.048,0.013,62.0,46.0
0.5378121546961326,2017010915,9.1,0.0,3.9,33.0,3.8,1011.1,1.0,1047.0,11.9,0.004,0.9,0.048,0.012,63.0,43.0
0.3763093922651934,2017010916,9.2,0.0,4.4,30.0,3.5,1011.3,1.0,1395.0,10.5,0.004,0.8,0.052,0.01,63.0,43.0
0.1487734806629834,2017010917,9.0,0.0,3.7,29.0,3.3,1011.6,1.0,1818.0,8.5,0.004,0.7,0.05,0.011,40.0,21.0
0.0087513812154696,2017010918,8.2,0.0,4.1,28.0,3.0,1012.0,0.9,2000.0,5.5,0.003,0.7,0.042,0.017,40.0,21.0
0.0,2017010919,6.3,0.0,0.6,34.0,3.2,1012.7,0.0,2000.0,3.3,0.003,0.7,0.037,0.021,48.0,21.0
0.0,2017010920,6.0,0.0,1.6,37.0,3.5,1013.7,0.0,2000.0,2.0,0.003,0.7,0.037,0.02,48.0,21.0
0.0,2017010921,4.5,0.0,0.8,43.0,3.6,1014.3,0.0,2000.0,1.0,0.004,0.7,0.036,0.02,43.0,21.0
0.0,2017010922,2.1,0.0,0.6,53.0,3.8,1014.7,0.0,1999.0,0.5,0.003,0.7,0.04,0.014,43.0,21.0
0.0,2017010923,-0.1,0.0,0.4,64.0,3.9,1015.1,0.0,1731.0,0.2,0.004,0.7,0.025,0.028,47.0,28.0
0.0,2017010924,-1.3,0.0,0.3,70.0,3.9,1015.5,0.0,1549.0,-0.2,0.005,0.8,0.017,0.034,54.0,29.0
0.0,2017011001,-2.1,0.0,0.1,73.0,3.8,1015.7,0.0,1545.0,-0.8,0.005,0.8,0.015,0.031,59.0,31.0
0.0,2017011002,-2.8,0.0,0.2,76.0,3.8,1015.6,0.0,1580.0,-1.2,0.004,0.8,0.015,0.025,50.0,32.0
0.0,2017011003,-3.3,0.0,0.0,79.0,3.8,1015.8,0.0,1443.0,-1.5,0.004,0.8,0.012,0.025,50.0,32.0
0.0,2017011004,-3.7,0.0,0.2,81.0,3.8,1016.0,0.0,1395.0,-1.7,0.004,0.8,0.013,0.022,46.0,30.0
0.0,2017011005,-4.2,0.0,0.0,82.0,3.7,1016.0,0.0,1373.0,-1.8,0.006,0.8,0.009,0.031,46.0,30.0
0.0,2017011006,-4.7,0.0,0.1,83.0,3.6,1016.0,0.0,1287.0,-2.1,0.008,0.8,0.007,0.035,41.0,33.0
0.0,2017011007,-4.9,0.0,0.2,83.0,3.5,1016.3,0.0,1125.0,-2.3,0.007,0.9,0.007,0.037,41.0,33.0
0.0015911602209944,2017011008,-4.8,0.0,0.3,84.0,3.6,1017.0,0.0,1026.0,-2.5,0.008,1.0,0.008,0.042,80.0,44.0
0.107403314917127,2017011009,-5.0,0.0,0.1,86.0,3.6,1017.3,0.0,712.0,-2.6,0.006,0.9,0.015,0.041,62.0,31.0
0.3198232044198895,2017011010,-0.7,0.0,0.0,85.0,4.9,1018.1,0.8,1237.0,-1.0,0.004,0.6,0.035,0.017,45.0,22.0
0.5004198895027624,2017011011,2.4,0.0,1.0,53.0,3.8,1018.4,1.0,1891.0,-0.3,0.003,0.6,0.041,0.011,36.0,23.0
0.6165745856353592,2017011012,4.4,0.0,3.1,37.0,3.1,1018.6,1.0,1967.0,1.8,0.003,0.6,0.042,0.012,38.0,22.0
0.656353591160221,2017011013,5.8,0.0,2.4,33.0,3.0,1017.7,1.0,2000.0,6.0,0.003,0.6,0.044,0.009,36.0,10.0
0.6412375690607736,2017011014,6.6,0.0,1.6,30.0,2.9,1016.8,1.0,2000.0,9.9,0.003,0.6,0.045,0.009,36.0,10.0
0.5648618784530387,2017011015,6.6,0.0,4.1,24.0,2.3,1016.2,1.0,2000.0,9.7,0.003,0.6,0.045,0.01,25.0,7.0
0.395403314917127,2017011016,7.5,0.0,1.9,25.0,2.6,1016.4,1.0,2000.0,9.8,0.003,0.6,0.046,0.011,25.0,7.0
0.1615027624309392,2017011017,6.7,0.0,4.1,25.0,2.5,1016.8,1.0,2000.0,7.0,0.003,0.6,0.043,0.011,39.0,7.0
0.010342541436464,2017011018,5.1,0.0,3.9,31.0,2.7,1017.6,0.9,2000.0,3.7,0.003,0.7,0.036,0.019,39.0,7.0
0.0,2017011019,3.9,0.0,2.1,37.0,3.0,1018.2,0.0,2000.0,1.6,0.003,0.7,0.036,0.018,27.0,7.0
0.0,2017011020,2.8,0.0,0.8,41.0,3.1,1018.6,0.0,2000.0,0.5,0.003,0.7,0.032,0.021,35.0,7.0
0.0,2017011021,2.1,0.0,0.3,42.0,3.0,1018.9,0.0,2000.0,0.3,0.003,0.7,0.039,0.014,35.0,7.0
0.0,2017011022,0.0,0.0,0.6,53.0,3.2,1019.3,0.0,2000.0,-0.1,0.003,0.7,0.036,0.015,30.0,7.0
0.0,2017011023,-0.9,0.0,0.3,58.0,3.3,1019.7,0.0,2000.0,-0.3,0.003,0.7,0.038,0.012,30.0,7.0
0.0,2017011024,-1.2,0.0,0.3,57.0,3.2,1019.9,0.0,2000.0,-0.7,0.004,0.7,0.038,0.01,38.0,7.0
0.0,2017011101,-1.3,0.0,0.9,49.0,2.7,1020.3,0.0,2000.0,-1.0,0.003,0.6,0.041,0.008,38.0,7.0
0.0,2017011102,0.1,0.0,1.2,29.0,1.8,1020.5,0.0,2000.0,-1.2,0.003,0.6,0.043,0.007,21.0,7.0
0.0,2017011103,-0.6,0.0,1.7,30.0,1.8,1020.9,0.0,2000.0,-1.5,0.003,0.5,0.044,0.006,21.0,7.0
0.0,2017011104,-1.5,0.0,0.4,31.0,1.7,1020.9,0.0,2000.0,-1.7,0.003,0.5,0.045,0.005,28.0,7.0
0.0,2017011105,-1.3,0.0,2.1,26.0,1.5,1021.2,0.0,2000.0,-2.0,0.003,0.5,0.042,0.006,14.0,7.0
0.0,2017011106,-2.3,0.0,0.3,30.0,1.6,1021.5,0.0,2000.0,-2.2,0.003,0.5,0.041,0.007,14.0,7.0
0.0,2017011107,-2.1,0.0,1.5,27.0,1.4,1022.0,0.0,2000.0,-2.4,0.003,0.5,0.034,0.014,20.0,7.0
0.0007955801104972,2017011108,-2.4,0.0,0.8,26.0,1.3,1022.5,0.0,2000.0,-2.5,0.004,0.5,0.031,0.017,20.0,7.0
0.1066077348066298,2017011109,-3.0,0.0,2.4,25.0,1.2,1023.6,0.0,2000.0,-3.1,0.003,0.5,0.033,0.015,25.0,7.0
0.3436906077348066,2017011110,-2.3,0.0,2.7,22.0,1.1,1023.8,0.8,2000.0,-1.5,0.003,0.6,0.037,0.012,25.0,7.0
0.5274696132596686,2017011111,-1.3,0.0,2.5,20.0,1.1,1023.9,1.0,2000.0,-0.5,0.004,0.5,0.039,0.011,28.0,7.0
0.55292817679558,2017011112,0.2,0.0,3.3,15.0,0.9,1023.4,1.0,2000.0,0.7,0.003,0.5,0.042,0.009,28.0,7.0
0.4248397790055249,2017011113,1.0,0.0,1.6,17.0,1.1,1021.7,0.9,2000.0,1.0,0.003,0.5,0.044,0.008,28.0,7.0
0.6483977900552486,2017011114,3.1,0.0,2.1,18.0,1.4,1020.0,1.0,2000.0,4.2,0.003,0.6,0.045,0.008,29.0,7.0
0.5664530386740332,2017011115,4.0,0.0,2.9,18.0,1.5,1019.4,1.0,2000.0,7.3,0.003,0.6,0.044,0.01,29.0,7.0
0.3977900552486187,2017011116,4.7,0.0,1.5,16.0,1.4,1019.1,1.0,2000.0,7.5,0.003,0.6,0.044,0.011,31.0,7.0
0.1607071823204419,2017011117,4.9,0.0,1.3,22.0,1.9,1019.2,1.0,2000.0,5.7,0.003,0.7,0.043,0.011,31.0,7.0
0.0119337016574585,2017011118,3.5,0.0,2.0,29.0,2.3,1019.3,0.9,2000.0,2.3,0.003,0.7,0.036,0.015,30.0,7.0
0.0,2017011119,1.8,0.0,0.4,35.0,2.4,1019.1,0.0,2000.0,0.5,0.003,0.7,0.032,0.021,32.0,7.0
0.0,2017011120,0.1,0.0,0.5,46.0,2.8,1019.1,0.0,2000.0,-0.1,0.004,0.7,0.036,0.015,28.0,7.0
0.0,2017011121,-1.4,0.0,0.4,54.0,3.0,1019.5,0.0,2000.0,-0.6,0.004,0.7,0.035,0.015,26.0,7.0
0.0,2017011122,-1.7,0.0,0.3,58.0,3.1,1019.8,0.0,2000.0,-1.0,0.005,0.7,0.018,0.031,47.0,7.0
0.0,2017011123,-0.2,0.0,1.2,51.0,3.1,1020.5,0.0,1981.0,-0.9,0.012,0.8,0.012,0.036,56.0,7.0
0.0,2017011124,-0.5,0.0,0.9,56.0,3.3,1019.6,0.0,2000.0,-0.8,0.008,0.8,0.012,0.034,42.0,7.0
0.0,2017011201,-0.8,0.0,0.4,58.0,3.3,1019.1,0.0,2000.0,-0.9,0.008,0.7,0.027,0.02,34.0,7.0
0.0,2017011202,-0.6,0.0,0.2,50.0,2.9,1019.0,0.0,2000.0,-1.1,0.006,0.6,0.037,0.011,27.0,7.0
0.0,2017011203,-1.4,0.0,0.2,53.0,2.9,1018.9,0.0,2000.0,-1.6,0.005,0.7,0.027,0.018,30.0,7.0
0.0,2017011204,-3.2,0.0,0.1,62.0,3.0,1018.9,0.0,2000.0,-1.8,0.006,0.7,0.013,0.029,38.0,7.0
0.0,2017011205,-3.8,0.0,0.2,68.0,3.1,1018.3,0.0,2000.0,-1.9,0.006,0.7,0.022,0.019,30.0,7.0
0.0,2017011206,-3.2,0.0,1.1,67.0,3.2,1017.8,0.0,2000.0,-1.8,0.005,0.6,0.016,0.026,32.0,7.0
0.0,2017011207,-4.3,0.0,0.9,72.0,3.2,1017.2,0.0,2000.0,-2.4,0.005,0.7,0.01,0.032,51.0,7.0
0.0007955801104972,2017011208,-4.5,0.0,0.3,72.0,3.2,1016.9,0.0,1973.0,-2.8,0.006,0.7,0.008,0.037,58.0,7.0
0.0548950276243093,2017011209,-4.2,0.0,0.5,74.0,3.3,1016.7,0.0,1820.0,-2.4,0.008,0.8,0.009,0.037,82.0,7.0
0.2068508287292817,2017011210,-2.6,0.0,0.4,72.0,3.6,1016.6,0.1,1613.0,-1.0,0.017,1.0,0.01,0.039,101.0,7.0
0.3397127071823204,2017011211,0.8,0.0,0.5,65.0,4.2,1016.2,0.6,1543.0,-0.3,0.013,0.8,0.015,0.034,70.0,7.0
0.5600883977900553,2017011212,5.3,0.0,3.1,48.0,4.3,1015.4,0.9,1964.0,1.4,0.007,0.8,0.025,0.027,85.0,7.0
0.6452154696132596,2017011213,6.2,0.0,4.5,46.0,4.4,1014.0,1.0,2000.0,4.4,0.004,0.7,0.041,0.012,37.0,7.0
0.5584972375690608,2017011214,7.1,0.0,4.2,41.0,4.2,1012.5,1.0,1880.0,8.5,0.004,0.7,0.041,0.014,43.0,7.0
0.4160883977900552,2017011215,8.5,0.0,2.7,34.0,3.8,1011.4,1.0,1849.0,12.0,0.005,0.7,0.04,0.016,44.0,7.0
0.3174364640883977,2017011216,8.3,0.0,2.4,31.0,3.4,1011.0,1.0,1541.0,11.9,0.006,0.8,0.048,0.016,69.0,7.0
0.0970607734806629,2017011217,7.4,0.0,3.4,33.0,3.4,1011.0,0.8,873.0,7.9,0.007,0.9,0.044,0.021,90.0,7.0
0.0087513812154696,2017011218,6.6,0.0,2.7,35.0,3.4,1010.8,0.5,762.0,4.9,0.008,1.0,0.035,0.03,104.0,7.0
0.0,2017011219,3.7,0.0,1.1,44.0,3.5,1010.9,0.0,688.0,2.2,0.007,1.0,0.026,0.039,94.0,7.0
0.0,2017011220,2.7,0.0,0.5,53.0,3.9,1011.3,0.0,641.0,1.0,0.008,1.1,0.017,0.046,100.0,7.0
0.0,2017011221,0.7,0.0,0.5,61.0,3.9,1011.4,0.0,611.0,0.4,0.008,1.2,0.008,0.054,125.0,7.0
0.0,2017011222,-0.5,0.0,0.4,64.0,3.8,1011.6,0.0,724.0,-0.1,0.007,1.1,0.009,0.051,106.0,7.0
0.0,2017011223,2.6,0.0,1.9,44.0,3.2,1012.0,0.0,1144.0,-0.5,0.006,1.0,0.026,0.031,82.0,7.0
0.0,2017011224,1.2,0.0,0.8,43.0,2.9,1012.1,0.0,1289.0,-1.0,0.005,0.9,0.041,0.015,54.0,7.0
0.0,2017011301,-1.0,0.0,1.4,51.0,2.9,1012.5,0.0,1118.0,-1.4,0.005,0.8,0.044,0.011,38.0,7.0
0.0,2017011302,-1.4,0.0,0.7,49.0,2.7,1012.6,0.0,1566.0,-1.6,0.004,0.7,0.045,0.009,28.0,7.0
0.0,2017011303,-2.2,0.0,1.0,50.0,2.6,1012.7,0.0,1844.0,-1.9,0.004,0.7,0.043,0.011,31.0,7.0
0.0,2017011304,-3.4,0.0,0.7,55.0,2.6,1013.3,0.0,1843.0,-2.2,0.004,0.6,0.045,0.008,31.0,7.0
0.0,2017011305,-4.3,0.0,0.0,60.0,2.7,1013.0,0.0,1915.0,-2.7,0.004,0.6,0.045,0.007,19.0,7.0
0.0,2017011306,-3.3,0.0,0.7,56.0,2.7,1013.0,0.0,2000.0,-3.1,0.004,0.6,0.043,0.008,28.0,7.0
0.0,2017011307,-4.1,0.0,1.2,52.0,2.3,1013.2,0.0,2000.0,-3.4,0.004,0.6,0.038,0.015,27.0,7.0
0.0007955801104972,2017011308,-4.3,0.0,0.7,53.0,2.4,1013.5,0.0,2000.0,-3.7,0.004,0.6,0.027,0.028,30.0,7.0
0.1002430939226519,2017011309,-4.9,0.0,0.4,57.0,2.4,1013.8,0.0,1845.0,-3.8,0.008,0.8,0.012,0.047,69.0,7.0
0.2983425414364641,2017011310,-1.0,0.0,0.5,45.0,2.6,1013.5,0.8,2000.0,-1.5,0.006,0.6,0.021,0.031,63.0,7.0
0.4630276243093922,2017011311,1.2,0.0,1.3,35.0,2.3,1013.2,1.0,2000.0,-0.5,0.008,0.6,0.031,0.023,51.0,7.0
0.556110497237569,2017011312,2.9,0.0,1.1,36.0,2.7,1012.4,1.0,1996.0,1.3,0.012,0.8,0.029,0.025,75.0,7.0
0.5067845303867403,2017011313,4.9,0.0,1.6,38.0,3.3,1010.6,1.0,1778.0,3.9,0.006,0.7,0.042,0.014,57.0,7.0
0.2116243093922652,2017011314,5.2,0.0,4.5,39.0,3.5,1009.6,0.9,1470.0,4.1,0.006,0.8,0.042,0.014,67.0,7.0
0.4296132596685083,2017011315,3.4,0.0,4.5,54.0,4.2,1009.6,0.4,1372.0,3.6,0.006,0.8,0.044,0.014,55.0,7.0
0.2657237569060773,2017011316,5.6,0.0,5.0,43.0,3.9,1008.5,1.0,1123.0,6.4,0.006,0.9,0.042,0.019,65.0,7.0
0.1551381215469613,2017011317,5.0,0.0,4.3,45.0,3.9,1009.3,0.4,1197.0,4.5,0.006,1.0,0.042,0.017,42.0,7.0
0.0087513812154696,2017011318,4.2,0.0,2.4,49.0,4.1,1010.1,0.8,1828.0,3.3,0.011,1.5,0.043,0.015,35.0,1.0
0.0,2017011319,2.2,0.0,3.1,35.0,2.5,1011.5,0.0,2000.0,0.4,0.01,0.8,0.04,0.016,25.0,3.0
0.0,2017011320,1.2,0.0,4.0,31.0,2.1,1012.7,0.0,2000.0,-0.2,0.01,0.6,0.041,0.012,25.0,6.0
0.0,2017011321,0.3,0.0,3.0,36.0,2.3,1013.5,0.0,2000.0,-0.8,0.01,0.6,0.041,0.011,27.0,8.0
0.0,2017011322,-1.4,0.0,1.2,39.0,2.2,1013.9,0.0,2000.0,-1.3,0.009,0.6,0.042,0.009,19.0,6.0
0.0,2017011323,-2.6,0.0,0.1,44.0,2.2,1014.3,0.0,2000.0,-1.7,0.01,0.6,0.038,0.012,32.0,5.0
0.0,2017011324,-2.8,0.0,0.8,48.0,2.4,1014.9,0.0,2000.0,-1.9,0.009,0.6,0.04,0.008,26.0,3.0
0.0,2017011401,-4.1,0.0,0.0,52.0,2.3,1015.4,0.0,2000.0,-2.4,0.009,0.6,0.041,0.007,34.0,5.0
0.0,2017011402,-2.3,0.0,2.0,44.0,2.3,1015.7,0.0,2000.0,-2.6,0.01,0.6,0.04,0.008,31.0,7.0
0.0,2017011403,-4.1,0.0,0.7,54.0,2.4,1016.1,0.0,2000.0,-3.1,0.009,0.5,0.04,0.007,31.0,8.0
0.0,2017011404,-5.2,0.0,0.3,59.0,2.5,1016.9,0.0,2000.0,-3.6,0.01,0.6,0.037,0.008,29.0,11.0
0.0,2017011405,-5.1,0.0,0.7,63.0,2.6,1016.7,0.0,2000.0,-3.9,0.009,0.5,0.037,0.009,29.0,10.0
0.0,2017011406,-6.2,0.0,0.4,66.0,2.5,1016.9,0.0,2000.0,-4.3,0.009,0.5,0.039,0.007,39.0,8.0
0.0,2017011407,-4.4,0.0,2.2,56.0,2.5,1017.1,0.0,2000.0,-4.4,0.009,0.5,0.038,0.008,45.0,10.0
0.0015911602209944,2017011408,-4.5,0.0,2.2,54.0,2.4,1017.5,0.0,2000.0,-4.5,0.009,0.5,0.036,0.01,49.0,11.0
0.1137679558011049,2017011409,-4.4,0.0,2.9,52.0,2.3,1018.2,0.0,2000.0,-4.4,0.009,0.6,0.037,0.009,51.0,17.0
0.3476685082872928,2017011410,-2.3,0.0,1.6,39.0,2.0,1018.8,0.8,1988.0,-2.1,0.009,0.5,0.037,0.009,54.0,12.0
0.5298563535911602,2017011411,-1.8,0.0,4.3,31.0,1.7,1019.0,1.0,2000.0,-0.6,0.009,0.5,0.037,0.009,48.0,14.0
0.6627182320441989,2017011412,-1.0,0.0,4.9,29.0,1.6,1018.8,1.0,1921.0,0.3,0.009,0.5,0.039,0.008,58.0,18.0
0.7152265193370165,2017011413,0.2,0.0,4.3,22.0,1.4,1017.8,1.0,1994.0,2.1,0.008,0.5,0.04,0.008,46.0,8.0
0.7001104972375691,2017011414,0.9,0.0,4.2,20.0,1.3,1017.2,1.0,2000.0,3.7,0.008,0.5,0.04,0.007,40.0,7.0
0.6181657458563536,2017011415,0.7,0.0,5.1,22.0,1.4,1017.0,1.0,2000.0,3.8,0.005,0.6,0.04,0.008,41.0,7.0
0.4582541436464089,2017011416,0.8,0.0,3.1,20.0,1.3,1017.4,1.0,2000.0,3.3,0.005,0.6,0.04,0.008,30.0,5.0
0.2052596685082872,2017011417,0.8,0.0,3.4,18.0,1.2,1017.7,1.0,2000.0,1.9,0.005,0.6,0.04,0.009,25.0,3.0
0.0143204419889502,2017011418,-0.6,0.0,3.8,16.0,0.9,1018.2,1.0,2000.0,-0.3,0.005,0.6,0.038,0.01,25.0,1.0
0.0,2017011419,-1.7,0.0,4.0,18.0,1.0,1019.1,0.0,2000.0,-1.2,0.005,0.5,0.037,0.01,24.0,1.0
0.0,2017011420,-2.4,0.0,5.3,19.0,1.0,1019.2,0.0,2000.0,-1.7,0.005,0.5,0.038,0.008,24.0,1.0
0.0,2017011421,-3.4,0.0,3.9,22.0,1.0,1019.5,0.0,2000.0,-2.2,0.005,0.5,0.037,0.01,25.0,1.0
0.0,2017011422,-4.3,0.0,5.1,24.0,1.1,1020.1,0.0,2000.0,-2.9,0.005,0.5,0.037,0.008,22.0,3.0
0.0,2017011423,-4.9,0.0,5.1,30.0,1.3,1021.0,0.0,2000.0,-3.5,0.005,0.5,0.036,0.009,28.0,5.0
0.0,2017011424,-5.4,0.0,2.1,33.0,1.4,1022.3,0.0,2000.0,-3.9,0.005,0.5,0.037,0.007,31.0,4.0
0.0,2017011501,-5.8,0.0,1.8,36.0,1.4,1022.7,0.0,2000.0,-4.2,0.005,0.5,0.037,0.007,32.0,7.0
0.0,2017011502,-6.1,0.0,2.6,37.0,1.4,1022.9,0.0,2000.0,-4.7,0.006,0.5,0.033,0.009,34.0,6.0
0.0,2017011503,-6.6,0.0,1.8,38.0,1.4,1023.4,0.0,2000.0,-5.1,0.006,0.5,0.034,0.008,37.0,4.0
0.0,2017011504,-6.7,0.0,2.2,37.0,1.4,1023.9,0.0,2000.0,-5.4,0.006,0.5,0.032,0.009,43.0,8.0
0.0,2017011505,-7.9,0.0,0.4,42.0,1.4,1024.2,0.0,2000.0,-5.9,0.005,0.5,0.035,0.006,40.0,10.0
0.0,2017011506,-9.8,0.0,0.6,52.0,1.5,1024.0,0.0,2000.0,-6.4,0.005,0.5,0.033,0.007,41.0,11.0
0.0,2017011507,-10.5,0.0,0.0,60.0,1.7,1024.6,0.0,2000.0,-6.7,0.006,0.5,0.026,0.016,39.0,8.0
0.0015911602209944,2017011508,-11.2,0.0,0.3,64.0,1.7,1024.3,0.0,2000.0,-7.0,0.008,0.6,0.009,0.032,59.0,20.0
0.1177458563535911,2017011509,-11.1,0.0,0.3,67.0,1.8,1024.6,0.0,1541.0,-6.9,0.008,0.7,0.016,0.027,48.0,19.0
0.3508508287292817,2017011510,-6.8,0.0,0.0,57.0,2.1,1024.2,0.9,1556.0,-3.9,0.006,0.6,0.031,0.012,41.0,20.0
0.5401988950276243,2017011511,-4.1,0.0,0.8,32.0,1.5,1024.3,1.0,2000.0,-0.7,0.006,0.5,0.035,0.009,34.0,24.0
0.6452154696132596,2017011512,-3.0,0.0,1.2,27.0,1.3,1023.7,1.0,2000.0,0.9,0.006,0.6,0.035,0.01,35.0,12.0
0.6849944751381215,2017011513,-0.5,0.0,1.3,22.0,1.3,1022.8,1.0,2000.0,3.2,0.005,0.6,0.036,0.01,32.0,13.0
0.6666961325966851,2017011514,1.5,0.0,1.9,15.0,1.0,1021.0,1.0,2000.0,5.0,0.007,0.6,0.035,0.013,33.0,10.0
0.5958895027624309,2017011515,3.9,0.0,2.3,13.0,1.0,1020.1,1.0,2000.0,5.8,0.009,0.6,0.034,0.017,36.0,11.0
0.4399558011049724,2017011516,5.3,0.0,1.2,11.0,1.0,1019.8,1.0,2000.0,5.4,0.004,0.6,0.041,0.011,22.0,9.0
0.2012817679558011,2017011517,5.5,0.0,1.9,11.0,1.0,1020.1,1.0,2000.0,2.9,0.004,0.6,0.042,0.009,23.0,2.0
0.0151160220994475,2017011518,4.1,0.0,3.5,11.0,0.9,1020.3,1.0,2000.0,-0.5,0.004,0.6,0.04,0.01,15.0,1.0
0.0,2017011519,2.8,0.0,3.2,12.0,0.9,1020.5,0.0,2000.0,-0.8,0.004,0.6,0.038,0.011,14.0,1.0
0.0,2017011520,0.8,0.0,1.2,16.0,1.0,1021.0,0.0,2000.0,-1.3,0.005,0.6,0.032,0.017,20.0,1.0
0.0,2017011521,-3.0,0.0,0.0,28.0,1.4,1021.4,0.0,2000.0,-2.0,0.004,0.6,0.036,0.013,13.0,1.0
0.0,2017011522,-4.1,0.0,0.5,34.0,1.5,1021.7,0.0,2000.0,-2.8,0.006,0.7,0.028,0.018,25.0,1.0
0.0,2017011523,-1.4,0.0,1.4,23.0,1.3,1022.0,0.0,2000.0,-3.3,0.006,0.6,0.03,0.015,24.0,6.0
0.0,2017011524,-0.9,0.0,2.0,21.0,1.2,1021.7,0.0,2000.0,-3.4,0.007,0.6,0.031,0.014,27.0,6.0
0.0,2017011601,-1.7,0.0,2.2,26.0,1.4,1021.5,0.0,2000.0,-3.6,0.007,0.6,0.031,0.012,23.0,7.0
0.0,2017011602,-1.3,0.0,2.7,26.0,1.5,1021.2,0.0,2000.0,-3.6,0.006,0.6,0.034,0.01,28.0,10.0
0.0,2017011603,-2.7,0.0,1.2,32.0,1.6,1021.8,0.0,2000.0,-4.2,0.006,0.6,0.035,0.008,28.0,7.0
0.0,2017011604,-4.9,0.0,0.4,41.0,1.7,1022.3,0.0,2000.0,-4.8,0.006,0.6,0.032,0.011,32.0,9.0
0.0,2017011605,-6.4,0.0,0.3,51.0,1.9,1022.8,0.0,2000.0,-5.2,0.007,0.6,0.022,0.018,34.0,10.0
0.0,2017011606,-7.4,0.0,0.3,59.0,2.1,1023.3,0.0,2000.0,-5.6,0.007,0.7,0.01,0.026,37.0,9.0
0.0,2017011607,-8.3,0.0,0.1,61.0,2.0,1023.7,0.0,2000.0,-5.9,0.006,0.7,0.008,0.028,54.0,22.0
0.0023867403314917,2017011608,-9.1,0.0,0.4,64.0,2.0,1023.9,0.0,2000.0,-6.1,0.007,0.8,0.008,0.032,64.0,26.0
0.110585635359116,2017011609,-8.9,0.0,0.6,67.0,2.1,1024.1,0.0,1535.0,-5.9,0.011,0.9,0.009,0.034,99.0,53.0
0.3301657458563536,2017011610,-4.6,0.0,0.1,58.0,2.5,1024.5,0.8,1620.0,-3.4,0.009,0.9,0.015,0.028,57.0,36.0
0.5338342541436464,2017011611,-1.2,0.0,0.9,36.0,2.0,1024.9,1.0,2000.0,-0.5,0.007,0.8,0.027,0.018,38.0,37.0
0.6476022099447514,2017011612,1.2,0.0,1.4,27.0,1.8,1024.7,1.0,1947.0,1.5,0.005,0.7,0.037,0.011,28.0,23.0
0.6849944751381215,2017011613,2.8,0.0,1.6,20.0,1.5,1023.7,1.0,1993.0,4.4,0.005,0.6,0.041,0.011,27.0,6.0
0.6754475138121546,2017011614,4.5,0.0,2.4,12.0,1.0,1023.0,1.0,2000.0,6.0,0.004,0.6,0.042,0.011,19.0,6.0
0.5974806629834254,2017011615,5.1,0.0,2.6,13.0,1.1,1022.6,1.0,2000.0,6.5,0.004,0.6,0.041,0.011,21.0,7.0
