������,�����Ͻ�,���(��C),������(mm),ǳ��(m__s),����(%),�����(hPa),�������(hPa),����(hr),����(10m),����µ�(��C),SO2,CO,O3,NO2,PM10,PM25
0.0,2020071320,18.4,0.0,0.7,91.0,19.1,975.5,0.0,2000.0,19.5,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071321,18.1,0.0,2.5,90.0,18.6,974.9,0.0,2000.0,19.0,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071322,19.3,0.0,0.7,79.0,17.6,975.5,0.0,2000.0,18.9,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071323,18.7,0.1,0.6,85.0,18.3,975.7,0.0,2000.0,18.8,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071324,19.0,0.0,0.5,83.0,18.2,975.1,0.0,2000.0,18.8,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071401,18.8,0.0,1.5,84.0,18.2,974.6,0.0,2000.0,18.6,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071402,19.3,0.0,1.8,78.0,17.4,974.5,0.0,2000.0,18.5,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071403,19.1,0.0,0.5,79.0,17.4,974.4,0.0,2000.0,18.4,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071404,18.6,0.0,3.0,80.0,17.0,974.3,0.0,2000.0,18.0,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071405,18.8,0.0,0.7,74.0,16.0,974.7,0.0,2000.0,17.9,0.002,0.3,0.029,0.008,1.0,1.0
0.0,2020071406,17.4,0.3,0.7,86.0,17.0,974.9,0.0,1816.0,17.6,0.002,0.3,0.029,0.008,1.0,1.0
0.0005263157894736,2020071407,17.4,0.0,1.2,88.0,17.4,974.6,0.0,2000.0,17.6,0.002,0.3,0.029,0.008,1.0,1.0
0.0141710526315789,2020071408,17.3,0.6,0.3,92.0,18.1,975.2,0.0,753.0,18.1,0.002,0.3,0.029,0.008,1.0,1.0
0.028828947368421,2020071409,17.3,0.9,0.3,95.0,18.6,975.4,0.0,1972.0,18.7,0.002,0.3,0.029,0.008,1.0,1.0
0.0594605263157894,2020071410,17.6,3.2,0.4,96.0,19.2,975.7,0.0,1999.0,19.7,0.002,0.3,0.029,0.008,1.0,1.0
0.1139473684210526,2020071411,18.8,0.0,0.7,93.0,20.1,975.8,0.0,2000.0,22.3,0.002,0.3,0.029,0.008,1.0,1.0
0.1340131578947368,2020071412,20.3,0.0,1.3,80.0,19.0,975.9,0.0,2000.0,25.1,0.002,0.3,0.029,0.008,1.0,1.0
0.1371447368421052,2020071413,21.3,0.0,1.8,66.0,16.6,975.9,0.0,2000.0,26.2,0.002,0.3,0.029,0.008,1.0,1.0
0.1323157894736842,2020071414,21.8,0.0,2.8,65.0,16.9,976.0,0.0,2000.0,25.9,0.002,0.3,0.029,0.008,1.0,1.0
0.0900394736842105,2020071415,22.7,0.0,1.7,62.0,17.0,975.7,0.0,2000.0,27.1,0.002,0.3,0.029,0.008,1.0,1.0
0.1024473684210526,2020071416,22.0,0.0,1.9,65.0,17.2,975.9,0.0,2000.0,24.8,0.002,0.3,0.029,0.008,1.0,1.0
0.1005131578947368,2020071417,22.8,0.0,2.6,63.0,17.4,975.7,0.0,2000.0,26.5,0.002,0.3,0.026,0.006,10.0,1.0
0.03775,2020071418,21.9,0.0,1.6,66.0,17.3,976.0,0.1,2000.0,25.0,0.002,0.3,0.026,0.006,5.0,1.0
0.0051578947368421,2020071419,21.0,0.0,1.9,67.0,16.6,976.1,0.0,2000.0,22.5,0.002,0.3,0.022,0.009,5.0,2.0
1.3157894736842106e-05,2020071420,20.6,0.0,1.3,69.0,16.7,976.7,0.0,2000.0,21.0,0.002,0.3,0.024,0.006,6.0,3.0
0.0,2020071421,19.8,0.0,1.2,73.0,16.8,977.0,0.0,2000.0,20.1,0.002,0.3,0.022,0.007,3.0,1.0
0.0,2020071422,19.8,0.0,1.2,72.0,16.5,977.0,0.0,2000.0,19.4,0.002,0.3,0.018,0.009,1.0,1.0
0.0,2020071423,19.8,0.0,1.6,71.0,16.3,977.7,0.0,2000.0,19.1,0.002,0.3,0.02,0.007,2.0,1.0
0.0,2020071424,19.5,0.0,1.5,75.0,16.9,978.0,0.0,2000.0,18.9,0.002,0.3,0.023,0.004,4.0,1.0
0.0,2020071501,19.3,0.0,1.4,75.0,16.7,977.8,0.0,2000.0,18.6,0.002,0.3,0.019,0.005,4.0,1.0
0.0,2020071502,18.7,0.0,1.2,79.0,16.9,977.9,0.0,2000.0,18.4,0.002,0.3,0.018,0.005,5.0,1.0
0.0,2020071503,17.8,0.0,0.7,87.0,17.7,977.8,0.0,2000.0,18.3,0.002,0.3,0.018,0.005,5.0,2.0
0.0,2020071504,17.0,0.0,0.5,95.0,18.3,977.8,0.0,2000.0,18.1,0.002,0.3,0.016,0.006,4.0,2.0
0.0,2020071505,16.8,0.5,0.2,96.0,18.3,977.6,0.0,1979.0,18.0,0.002,0.3,0.012,0.007,3.0,2.0
0.0,2020071506,16.7,0.1,0.1,98.0,18.5,977.9,0.0,2000.0,17.9,0.002,0.3,0.011,0.009,6.0,1.0
0.0047105263157894,2020071507,16.7,0.0,0.7,98.0,18.5,978.2,0.0,2000.0,18.1,0.002,0.3,0.01,0.009,7.0,1.0
0.0264210526315789,2020071508,17.1,0.0,0.0,98.0,19.0,978.6,0.0,2000.0,18.7,0.002,0.3,0.009,0.009,5.0,1.0
0.0917236842105263,2020071509,17.5,0.0,0.1,93.0,18.5,979.0,0.0,2000.0,20.4,0.002,0.3,0.012,0.009,8.0,1.0
0.0977631578947368,2020071510,18.5,0.0,0.1,85.0,18.1,978.9,0.0,2000.0,23.3,0.002,0.3,0.015,0.008,11.0,1.0
0.1030263157894736,2020071511,19.3,0.0,0.3,77.0,17.2,979.0,0.0,2000.0,24.0,0.002,0.3,0.018,0.008,6.0,2.0
0.1448026315789473,2020071512,21.0,0.0,0.7,73.0,18.1,978.8,0.0,2000.0,26.0,0.002,0.3,0.02,0.01,16.0,2.0
0.2561447368421052,2020071513,22.1,0.0,0.8,67.0,17.7,978.6,0.0,2000.0,28.2,0.002,0.3,0.027,0.009,11.0,4.0
0.2449078947368421,2020071514,23.0,0.0,1.4,56.0,15.7,978.2,0.3,1839.0,30.8,0.002,0.3,0.035,0.007,9.0,3.0
0.2758947368421052,2020071515,24.9,0.0,1.2,56.0,17.6,977.8,0.9,2000.0,33.1,0.002,0.3,0.04,0.008,10.0,1.0
0.2869473684210526,2020071516,24.1,0.0,0.6,54.0,16.2,977.5,0.8,2000.0,33.6,0.002,0.4,0.044,0.009,11.0,2.0
0.1830921052631579,2020071517,24.7,0.0,0.6,47.0,14.6,977.1,1.0,2000.0,34.2,0.002,0.3,0.047,0.008,18.0,1.0
0.1052368421052631,2020071518,25.2,0.0,1.5,51.0,16.3,977.0,0.9,2000.0,33.0,0.002,0.4,0.045,0.008,5.0,1.0
0.0201973684210526,2020071519,25.3,0.0,0.7,47.0,15.1,976.7,1.0,2000.0,30.2,0.002,0.4,0.04,0.01,9.0,5.0
7.894736842105263e-05,2020071520,24.2,0.0,0.0,52.0,15.7,976.8,1.0,2000.0,25.4,0.002,0.4,0.039,0.011,8.0,2.0
0.0,2020071521,20.4,0.0,0.6,74.0,17.7,977.4,0.1,2000.0,21.9,0.002,0.4,0.029,0.016,14.0,1.0
0.0,2020071522,19.8,0.0,0.9,79.0,18.2,978.5,0.0,2000.0,21.4,0.002,0.4,0.022,0.013,14.0,2.0
0.0,2020071523,19.1,0.0,0.6,85.0,18.8,979.3,0.0,2000.0,20.1,0.002,0.4,0.02,0.012,16.0,5.0
0.0,2020071524,18.2,0.0,0.1,91.0,19.0,979.4,0.0,2000.0,18.9,0.002,0.4,0.008,0.018,12.0,7.0
0.0,2020071601,17.4,0.0,0.3,94.0,18.6,979.4,0.0,2000.0,18.2,0.002,0.4,0.007,0.015,22.0,6.0
0.0,2020071602,17.6,0.0,0.0,94.0,18.9,979.5,0.0,2000.0,18.9,0.002,0.4,0.006,0.015,13.0,7.0
0.0,2020071603,17.9,0.0,0.0,93.0,19.0,979.8,0.0,2000.0,19.1,0.002,0.4,0.004,0.013,16.0,6.0
0.0,2020071604,17.7,0.0,0.3,95.0,19.1,980.0,0.0,2000.0,19.0,0.002,0.4,0.004,0.01,19.0,4.0
0.0,2020071605,17.9,0.0,0.0,94.0,19.2,980.0,0.0,2000.0,19.1,0.002,0.3,0.004,0.009,13.0,4.0
0.0001052631578947,2020071606,17.2,0.0,0.0,96.0,18.8,980.0,0.0,2000.0,18.1,0.002,0.3,0.004,0.009,16.0,3.0
0.0132631578947368,2020071607,17.5,0.0,0.2,94.0,18.8,980.2,0.0,2000.0,18.7,0.002,0.3,0.005,0.01,16.0,2.0
0.0315921052631578,2020071608,18.1,0.0,0.0,92.0,19.0,980.5,0.0,2000.0,20.0,0.002,0.4,0.009,0.011,13.0,4.0
0.0862763157894736,2020071609,19.4,0.0,0.5,87.0,19.5,980.8,0.0,2000.0,22.1,0.002,0.4,0.015,0.014,20.0,6.0
0.2053026315789473,2020071610,20.9,0.0,0.5,79.0,19.5,980.5,0.0,2000.0,25.0,0.002,0.4,0.025,0.016,17.0,9.0
0.3018421052631579,2020071611,22.2,0.0,0.7,70.0,18.6,980.0,0.6,1987.0,31.1,0.002,0.4,0.044,0.01,23.0,7.0
0.3322236842105263,2020071612,26.1,0.0,0.8,58.0,19.5,979.2,1.0,2000.0,35.0,0.002,0.4,0.049,0.01,27.0,7.0
0.3450526315789474,2020071613,26.0,0.0,1.0,59.0,19.7,978.9,1.0,2000.0,36.8,0.002,0.3,0.054,0.008,21.0,12.0
0.3397631578947368,2020071614,28.9,0.0,0.8,50.0,19.9,978.5,1.0,2000.0,38.2,0.002,0.4,0.054,0.008,30.0,10.0
0.3099210526315789,2020071615,28.2,0.0,1.3,46.0,17.5,978.2,1.0,1880.0,38.1,0.002,0.4,0.051,0.008,25.0,10.0
0.2592763157894737,2020071616,29.8,0.0,0.9,47.0,19.6,977.6,1.0,2000.0,38.4,0.002,0.4,0.051,0.009,25.0,16.0
0.1885394736842105,2020071617,28.5,0.0,2.5,48.0,18.6,977.5,1.0,2000.0,35.9,0.002,0.4,0.054,0.009,22.0,15.0
0.0193947368421052,2020071618,27.7,0.0,3.3,54.0,20.0,977.6,1.0,2000.0,32.4,0.002,0.4,0.058,0.01,26.0,12.0
0.0023421052631578,2020071619,23.3,0.0,4.2,74.0,21.0,978.5,0.1,2000.0,27.1,0.002,0.4,0.048,0.015,27.0,14.0
6.578947368421052e-05,2020071620,22.2,0.0,1.2,82.0,21.8,978.9,0.0,2000.0,25.1,0.002,0.5,0.038,0.02,23.0,12.0
0.0,2020071621,21.3,0.0,1.3,88.0,22.2,979.3,0.0,2000.0,22.8,0.002,0.5,0.027,0.02,20.0,14.0
0.0,2020071622,20.6,0.0,1.2,94.0,22.7,979.8,0.0,2000.0,21.7,0.002,0.5,0.019,0.018,21.0,13.0
0.0,2020071623,20.2,0.0,0.2,95.0,22.4,980.4,0.0,2000.0,21.0,0.002,0.4,0.016,0.016,27.0,12.0
0.0,2020071624,19.5,0.0,0.9,96.0,21.7,980.9,0.0,1901.0,20.2,0.002,0.4,0.016,0.013,26.0,16.0
0.0,2020071701,19.4,0.0,0.0,97.0,21.8,981.4,0.0,1629.0,20.1,0.002,0.4,0.01,0.013,28.0,13.0
0.0,2020071702,19.2,0.0,1.0,97.0,21.6,981.5,0.0,1419.0,20.3,0.002,0.4,0.005,0.012,20.0,12.0
0.0,2020071703,18.6,0.0,1.1,97.0,20.8,981.4,0.0,1673.0,19.8,0.002,0.4,0.008,0.009,22.0,10.0
0.0,2020071704,18.6,0.0,0.1,97.0,20.8,981.4,0.0,1646.0,19.5,0.002,0.4,0.01,0.008,19.0,13.0
0.0,2020071705,17.9,0.0,1.5,96.0,19.6,981.3,0.0,1939.0,18.9,0.002,0.4,0.01,0.008,12.0,13.0
1.3157894736842106e-05,2020071706,17.5,0.0,1.1,98.0,19.5,981.5,0.0,1734.0,18.4,0.002,0.3,0.008,0.008,20.0,10.0
0.016,2020071707,17.6,0.0,1.1,97.0,19.5,981.8,0.1,1848.0,18.1,0.002,0.4,0.008,0.009,11.0,9.0
0.0617236842105263,2020071708,20.0,0.0,1.3,83.0,19.4,982.2,0.7,2000.0,19.3,0.002,0.4,0.011,0.009,16.0,11.0
0.1570657894736842,2020071709,20.9,0.0,0.9,74.0,18.2,982.5,0.9,2000.0,22.9,0.002,0.4,0.015,0.01,18.0,12.0
0.2374210526315789,2020071710,24.6,0.0,0.9,65.0,20.0,982.2,1.0,2000.0,26.0,0.002,0.4,0.021,0.015,19.0,14.0
0.293828947368421,2020071711,23.4,0.0,0.8,62.0,17.7,981.8,1.0,2000.0,32.2,0.002,0.5,0.051,0.015,29.0,14.0
0.3244473684210526,2020071712,29.0,0.0,1.0,54.0,21.6,981.3,1.0,2000.0,36.1,0.003,0.4,0.067,0.011,37.0,23.0
0.3337763157894737,2020071713,30.4,0.0,1.3,42.0,18.2,980.7,1.0,2000.0,39.8,0.002,0.4,0.064,0.009,33.0,23.0
0.3288026315789474,2020071714,30.3,0.0,0.8,43.0,18.5,980.0,1.0,1981.0,43.9,0.002,0.4,0.064,0.008,24.0,16.0
0.295657894736842,2020071715,30.3,0.0,1.2,38.0,16.3,979.5,1.0,2000.0,45.9,0.002,0.4,0.059,0.01,25.0,17.0
0.1608947368421052,2020071716,31.9,0.0,1.6,36.0,16.9,979.1,1.0,2000.0,46.5,0.002,0.5,0.058,0.012,18.0,11.0
0.101578947368421,2020071717,31.1,0.0,1.5,36.0,16.2,979.1,0.9,2000.0,45.5,0.002,0.5,0.051,0.018,27.0,11.0
0.0219078947368421,2020071718,28.3,0.0,2.2,54.0,20.6,979.5,0.4,2000.0,35.8,0.002,0.5,0.048,0.021,34.0,15.0
0.0001315789473684,2020071719,26.8,0.0,0.9,58.0,20.4,980.0,0.1,2000.0,30.2,0.002,0.6,0.032,0.031,32.0,16.0
0.0,2020071720,25.4,0.0,2.1,66.0,21.3,980.5,0.0,2000.0,27.5,0.002,0.5,0.043,0.024,35.0,18.0
0.0,2020071721,24.1,0.0,1.5,71.0,21.3,981.2,0.0,2000.0,25.6,0.002,0.5,0.062,0.016,39.0,19.0
0.0,2020071722,22.4,0.0,0.1,81.0,21.8,981.7,0.0,2000.0,23.9,0.002,0.5,0.041,0.022,28.0,15.0
0.0,2020071723,21.7,0.0,0.5,87.0,22.5,982.2,0.0,2000.0,23.2,0.002,0.5,0.025,0.02,37.0,21.0
0.0,2020071724,21.3,0.0,0.4,90.0,22.7,982.1,0.0,1875.0,22.7,0.002,0.4,0.021,0.017,36.0,18.0
0.0,2020071801,20.8,0.0,0.4,93.0,22.8,982.1,0.0,1626.0,21.8,0.002,0.5,0.016,0.017,26.0,22.0
0.0,2020071802,20.2,0.0,0.3,95.0,22.4,981.9,0.0,1667.0,20.9,0.002,0.4,0.013,0.014,29.0,20.0
0.0,2020071803,19.8,0.0,0.1,96.0,22.1,981.7,0.0,1558.0,20.1,0.002,0.4,0.013,0.011,29.0,16.0
0.0,2020071804,19.1,0.0,0.3,97.0,21.4,981.5,0.0,1423.0,19.5,0.002,0.4,0.009,0.011,38.0,20.0
0.0,2020071805,18.9,0.0,0.3,98.0,21.3,981.5,0.0,944.0,19.0,0.002,0.4,0.007,0.011,28.0,16.0
7.894736842105263e-05,2020071806,18.1,0.0,0.3,98.0,20.2,982.2,0.0,559.0,18.5,0.002,0.5,0.005,0.012,23.0,12.0
0.0111447368421052,2020071807,18.4,0.0,0.6,97.0,20.5,982.3,0.1,1797.0,18.7,0.002,0.5,0.006,0.011,24.0,13.0
0.0635394736842105,2020071808,19.7,0.0,0.2,89.0,20.4,983.0,0.6,1994.0,20.0,0.002,0.4,0.008,0.01,24.0,16.0
0.1665394736842105,2020071809,21.6,0.0,0.5,76.0,19.5,982.7,0.8,2000.0,23.7,0.002,0.5,0.018,0.011,26.0,13.0
0.2521184210526316,2020071810,23.1,0.0,0.5,68.0,19.1,982.3,1.0,2000.0,27.3,0.002,0.5,0.033,0.013,26.0,18.0
0.219828947368421,2020071811,25.5,0.0,0.9,63.0,20.5,982.3,1.0,2000.0,35.6,0.002,0.5,0.052,0.011,29.0,22.0
0.3343815789473684,2020071812,26.8,0.0,1.3,58.0,20.4,981.7,1.0,2000.0,39.5,0.002,0.5,0.066,0.01,33.0,19.0
0.2630131578947368,2020071813,30.3,0.0,1.6,44.0,18.9,981.5,1.0,2000.0,44.7,0.002,0.5,0.076,0.01,28.0,19.0
0.2633157894736842,2020071814,30.0,0.0,1.0,44.0,18.6,980.8,0.9,2000.0,47.4,0.002,0.4,0.073,0.01,29.0,25.0
0.1583815789473684,2020071815,31.3,0.0,1.9,34.0,15.5,980.4,1.0,2000.0,46.1,0.002,0.4,0.065,0.009,30.0,20.0
0.1759736842105263,2020071816,28.6,0.0,1.6,42.0,16.4,980.5,0.2,2000.0,38.7,0.002,0.4,0.072,0.009,28.0,16.0
0.2056052631578947,2020071817,30.1,0.0,2.3,39.0,16.6,980.3,0.8,2000.0,45.6,0.002,0.4,0.075,0.009,26.0,16.0
0.1022763157894736,2020071818,28.6,0.0,3.4,49.0,19.1,980.4,1.0,2000.0,43.0,0.002,0.4,0.068,0.009,26.0,9.0
0.02025,2020071819,27.9,0.0,2.9,52.0,19.5,980.5,1.0,2000.0,38.2,0.002,0.4,0.058,0.009,23.0,15.0
5.263157894736842e-05,2020071820,26.2,0.0,4.4,58.0,19.6,980.3,1.0,2000.0,30.5,0.002,0.4,0.046,0.012,17.0,13.0
0.0,2020071821,24.6,0.0,3.1,63.0,19.4,981.0,0.1,2000.0,26.1,0.002,0.4,0.034,0.013,15.0,10.0
0.0,2020071822,23.3,0.0,0.7,70.0,20.0,981.7,0.0,2000.0,24.1,0.002,0.4,0.028,0.012,22.0,10.0
0.0,2020071823,22.5,0.0,0.3,73.0,19.9,982.3,0.0,2000.0,22.6,0.002,0.4,0.027,0.012,17.0,11.0
0.0,2020071824,20.9,0.0,0.8,81.0,20.0,982.5,0.0,2000.0,21.5,0.002,0.3,0.023,0.013,22.0,7.0
0.0,2020071901,19.8,0.0,0.3,87.0,20.0,982.7,0.0,2000.0,20.8,0.002,0.4,0.018,0.013,17.0,7.0
0.0,2020071902,19.0,0.0,0.4,92.0,20.1,982.4,0.0,2000.0,19.9,0.002,0.4,0.013,0.014,24.0,8.0
0.0,2020071903,18.8,0.0,0.7,93.0,20.1,981.6,0.0,2000.0,19.6,0.002,0.4,0.013,0.012,24.0,10.0
0.0,2020071904,18.3,0.0,1.1,96.0,20.1,981.6,0.0,1660.0,19.5,0.002,0.4,0.015,0.01,27.0,8.0
0.0,2020071905,18.2,0.0,0.8,96.0,20.0,981.6,0.0,1032.0,19.4,0.002,0.4,0.013,0.011,23.0,14.0
0.0011842105263157,2020071906,17.8,0.0,0.5,96.0,19.5,981.8,0.0,1421.0,18.7,0.002,0.4,0.008,0.011,16.0,11.0
0.0108026315789473,2020071907,18.5,0.0,0.4,95.0,20.1,981.5,0.1,1668.0,20.0,0.002,0.4,0.009,0.01,24.0,15.0
0.0096842105263157,2020071908,19.5,0.0,1.0,89.0,20.1,981.4,0.1,1995.0,21.3,0.002,0.4,0.008,0.01,15.0,12.0
0.0465131578947368,2020071909,19.9,0.1,0.1,92.0,21.3,981.1,0.0,1878.0,22.3,0.002,0.4,0.009,0.01,17.0,8.0
0.0670921052631579,2020071910,20.4,0.0,0.9,86.0,20.5,981.2,0.0,1991.0,23.8,0.002,0.4,0.012,0.009,19.0,8.0
0.1162236842105263,2020071911,21.6,0.0,0.6,78.0,20.0,981.2,0.0,2000.0,25.7,0.002,0.4,0.018,0.008,13.0,12.0
0.1408157894736842,2020071912,22.5,0.0,1.5,76.0,20.6,981.2,0.0,2000.0,27.3,0.002,0.4,0.021,0.007,21.0,9.0
0.2686973684210526,2020071913,25.5,0.0,3.5,64.0,20.8,980.5,0.0,1951.0,32.2,0.002,0.4,0.032,0.007,19.0,9.0
0.2435526315789473,2020071914,28.6,0.0,1.9,57.0,22.2,979.8,0.5,1990.0,43.8,0.002,0.4,0.039,0.008,20.0,10.0
0.2649605263157895,2020071915,27.8,0.0,2.2,60.0,22.4,979.1,0.8,2000.0,42.3,0.002,0.5,0.045,0.01,24.0,11.0
0.19,2020071916,28.4,0.0,3.2,63.0,24.3,978.8,0.7,2000.0,42.3,0.002,0.4,0.043,0.009,24.0,11.0
0.0442894736842105,2020071917,26.5,0.0,4.7,67.0,23.1,978.5,0.2,1988.0,36.7,0.002,0.4,0.039,0.008,21.0,9.0
0.04275,2020071918,25.3,0.0,3.3,73.0,23.5,978.7,0.0,2000.0,31.0,0.002,0.4,0.036,0.007,13.0,11.0
0.0261315789473684,2020071919,25.8,0.0,3.2,73.0,24.1,978.7,0.0,2000.0,30.4,0.002,0.4,0.036,0.007,19.0,12.0
0.0,2020071920,25.0,0.0,3.9,77.0,24.3,978.7,0.0,2000.0,27.7,0.002,0.4,0.034,0.007,14.0,9.0
0.0,2020071921,25.1,0.0,2.3,78.0,24.7,978.8,0.0,2000.0,26.0,0.002,0.4,0.033,0.006,13.0,8.0
0.0,2020071922,24.2,0.0,1.4,83.0,25.0,978.9,0.0,2000.0,25.5,0.002,0.3,0.03,0.005,19.0,8.0
0.0,2020071923,23.6,0.0,0.3,87.0,25.3,978.6,0.0,1919.0,24.6,0.002,0.3,0.028,0.006,10.0,8.0
0.0,2020071924,23.4,0.0,0.2,88.0,25.2,978.4,0.0,1637.0,24.3,0.002,0.3,0.026,0.006,14.0,10.0
0.0,2020072001,23.5,0.0,1.3,87.0,25.2,978.0,0.0,1601.0,23.7,0.002,0.3,0.024,0.005,18.0,15.0
0.0,2020072002,23.0,0.0,1.5,90.0,25.2,977.6,0.0,1562.0,23.5,0.002,0.3,0.025,0.004,14.0,7.0
0.0,2020072003,22.9,0.0,0.5,91.0,25.3,976.5,0.0,1241.0,23.3,0.002,0.3,0.024,0.004,23.0,11.0
0.0,2020072004,23.5,0.0,1.3,88.0,25.3,977.0,0.0,1620.0,23.6,0.002,0.3,0.027,0.004,11.0,8.0
0.0,2020072005,23.2,0.0,0.5,90.0,25.5,976.6,0.0,1962.0,23.3,0.002,0.3,0.03,0.004,17.0,12.0
0.0,2020072006,25.7,0.0,0.9,78.0,25.6,976.2,0.0,2000.0,23.8,0.002,0.3,0.03,0.005,15.0,9.0
0.0,2020072007,27.7,0.0,2.1,68.0,25.2,975.9,0.0,2000.0,24.6,0.002,0.3,0.019,0.007,18.0,5.0
0.002,2020072008,25.4,2.2,1.4,84.0,27.1,976.4,0.0,910.0,24.0,0.002,0.3,0.019,0.009,15.0,9.0
0.0297368421052631,2020072009,24.1,11.0,0.4,97.0,28.9,977.1,0.0,448.0,24.5,0.002,0.4,0.021,0.011,17.0,8.0
0.0353947368421052,2020072010,24.5,0.9,1.5,97.0,29.7,977.0,0.0,719.0,25.0,0.002,0.5,0.026,0.011,8.0,8.0
0.0822368421052631,2020072011,25.1,1.5,0.3,94.0,29.8,977.2,0.0,1987.0,26.2,0.002,0.4,0.029,0.011,9.0,6.0
0.1136184210526315,2020072012,25.4,0.0,1.2,89.0,28.8,977.5,0.0,2000.0,26.5,0.002,0.4,0.029,0.011,10.0,2.0
0.1442368421052631,2020072013,28.1,0.0,1.2,68.0,25.8,977.7,0.5,2000.0,35.3,0.002,0.4,0.026,0.011,10.0,3.0
0.1208026315789473,2020072014,26.7,0.0,2.2,72.0,25.2,978.0,0.1,2000.0,28.9,0.002,0.4,0.025,0.012,8.0,1.0
0.0512763157894736,2020072015,25.5,0.0,2.8,77.0,25.0,978.0,0.0,2000.0,27.2,0.002,0.4,0.03,0.009,7.0,1.0
0.0866710526315789,2020072016,24.3,0.0,2.5,85.0,25.8,978.5,0.0,1480.0,27.8,0.002,0.4,0.028,0.01,6.0,5.0
0.0188684210526315,2020072017,25.6,0.1,2.1,78.0,25.5,978.9,0.2,2000.0,30.3,0.002,0.4,0.028,0.011,13.0,9.0
0.0029473684210526,2020072018,24.8,0.0,1.6,77.0,24.0,979.1,0.1,2000.0,26.3,0.002,0.4,0.029,0.011,19.0,11.0
5.263157894736842e-05,2020072019,23.8,0.0,2.0,84.0,24.7,979.6,0.0,2000.0,24.3,0.002,0.4,0.029,0.011,13.0,6.0
0.0,2020072020,23.3,0.1,1.3,85.0,24.3,980.6,0.0,2000.0,23.7,0.002,0.4,0.028,0.012,12.0,1.0
0.0,2020072021,23.3,0.0,0.2,81.0,23.1,981.0,0.0,2000.0,23.3,0.002,0.4,0.027,0.013,11.0,6.0
0.0,2020072022,23.2,0.0,1.2,82.0,23.2,981.6,0.0,2000.0,22.9,0.002,0.5,0.033,0.013,15.0,13.0
0.0,2020072023,23.3,0.0,1.3,78.0,22.2,982.3,0.0,1842.0,22.3,0.002,0.5,0.033,0.01,25.0,15.0
0.0,2020072024,22.8,0.0,1.8,81.0,22.4,982.8,0.0,2000.0,21.8,0.002,0.4,0.036,0.007,24.0,14.0
0.0,2020072101,22.2,0.0,1.3,85.0,22.7,983.1,0.0,2000.0,21.6,0.002,0.4,0.035,0.006,22.0,8.0
0.0,2020072102,22.3,0.0,1.8,84.0,22.5,983.2,0.0,2000.0,21.6,0.002,0.4,0.04,0.006,19.0,6.0
0.0,2020072103,21.7,0.0,0.4,90.0,23.2,983.3,0.0,2000.0,21.8,0.002,0.4,0.04,0.005,18.0,16.0
0.0,2020072104,21.3,0.0,0.3,92.0,23.2,983.3,0.0,1894.0,21.4,0.002,0.5,0.039,0.006,23.0,17.0
0.0,2020072105,20.9,0.0,0.8,94.0,23.1,983.7,0.0,1947.0,21.3,0.002,0.5,0.036,0.008,27.0,15.0
0.0,2020072106,20.6,0.0,0.0,96.0,23.2,984.1,0.0,1417.0,21.1,0.002,0.5,0.022,0.012,29.0,18.0
0.0199342105263157,2020072107,20.5,0.0,0.0,96.0,23.1,984.5,0.0,803.0,21.2,0.002,0.5,0.022,0.013,30.0,19.0
0.0605131578947368,2020072108,21.5,0.0,0.0,91.0,23.2,984.8,0.0,911.0,22.5,0.002,0.5,0.026,0.012,34.0,18.0
0.1434473684210526,2020072109,23.3,0.0,0.3,80.0,22.8,984.7,0.6,1770.0,25.3,0.002,0.6,0.031,0.014,30.0,21.0
0.2043684210526316,2020072110,24.2,0.0,0.9,72.0,21.7,984.8,0.6,1788.0,27.5,0.002,0.5,0.043,0.011,31.0,20.0
0.3131842105263158,2020072111,25.0,0.0,1.1,68.0,21.4,984.7,1.0,1882.0,32.1,0.002,0.5,0.054,0.009,31.0,17.0
0.3348026315789473,2020072112,26.4,0.0,1.8,59.0,20.2,984.7,0.8,1969.0,34.3,0.002,0.5,0.063,0.008,28.0,18.0
0.3038815789473684,2020072113,27.9,0.0,1.4,56.0,21.0,984.3,1.0,1967.0,38.4,0.002,0.4,0.067,0.006,14.0,13.0
0.2102631578947368,2020072114,28.2,0.0,1.7,54.0,20.6,983.9,1.0,2000.0,39.0,0.002,0.5,0.066,0.01,16.0,13.0
0.2808815789473684,2020072115,28.8,0.0,2.1,55.0,21.7,983.5,1.0,2000.0,38.9,0.002,0.5,0.071,0.009,17.0,15.0
0.1877631578947368,2020072116,29.0,0.0,1.2,58.0,23.1,983.1,1.0,2000.0,35.5,0.002,0.5,0.069,0.01,17.0,5.0
0.0820394736842105,2020072117,28.6,0.0,1.1,57.0,22.2,982.9,0.8,2000.0,33.4,0.002,0.5,0.065,0.011,18.0,10.0
0.0470657894736842,2020072118,28.5,0.0,0.9,57.0,22.1,983.0,0.3,2000.0,30.2,0.002,0.5,0.063,0.013,19.0,7.0
