,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
25683,-3.6,0.0,2.0,41.0,1.9,1023.8,0.0,-5.3,0.003,0.4,0.033,0.009,17.0,11.0
25684,-3.7,0.0,3.3,41.0,1.9,1023.2,0.0,-5.3,0.003,0.4,0.033,0.009,13.0,7.0
25685,-3.3,0.0,2.2,39.0,1.9,1023.0,0.0,-4.0,0.003,0.4,0.034,0.009,13.0,6.0
25686,-2.2,0.0,1.6,40.0,2.1,1022.8,0.0,-2.6,0.002,0.5,0.026,0.018,15.0,7.0
25687,-2.0,0.0,2.2,43.0,2.3,1022.3,0.0,-3.3,0.003,0.6,0.015,0.032,19.0,10.0
25688,-1.6,0.0,1.2,48.0,2.6,1022.3,0.1,-3.7,0.003,0.8,0.006,0.042,21.0,11.0
25689,-1.5,0.0,0.8,51.0,2.8,1022.8,1.0,-1.4,0.003,0.8,0.007,0.041,40.0,19.0
25690,0.5,0.0,0.7,47.0,3.0,1022.7,1.0,1.8,0.003,0.8,0.01,0.043,48.0,24.0
25691,3.6,0.0,1.0,42.0,3.3,1022.3,1.0,3.6,0.003,0.7,0.015,0.037,52.0,28.0
25692,5.5,0.0,1.7,39.0,3.5,1021.5,1.0,7.0,0.002,0.5,0.026,0.025,44.0,22.0
25693,7.7,0.0,0.9,41.0,4.3,1020.5,1.0,11.5,0.002,0.4,0.037,0.016,32.0,27.0
25694,8.3,0.0,2.4,39.0,4.3,1019.8,1.0,12.5,0.002,0.4,0.044,0.012,27.0,15.0
25695,8.3,0.0,1.8,39.0,4.3,1019.4,1.0,10.0,0.002,0.4,0.044,0.013,26.0,11.0
25696,7.9,0.0,2.0,40.0,4.3,1019.7,1.0,7.1,0.002,0.4,0.041,0.016,25.0,13.0
25697,6.7,0.0,1.0,46.0,4.5,1020.0,0.9,3.6,0.002,0.5,0.033,0.024,28.0,15.0
25698,5.8,0.0,0.2,50.0,4.6,1020.0,0.0,2.5,0.002,0.5,0.019,0.04,30.0,18.0
25699,5.9,0.0,0.5,52.0,4.8,1020.2,0.0,3.0,0.003,0.6,0.024,0.036,38.0,23.0
25700,5.8,0.0,0.8,55.0,5.1,1020.1,0.0,3.6,0.003,0.7,0.01,0.048,38.0,21.0
25701,5.8,0.0,0.5,56.0,5.2,1020.3,0.0,3.7,0.003,0.8,0.004,0.053,44.0,24.0
25702,5.3,0.0,0.1,58.0,5.2,1020.4,0.0,2.2,0.003,0.8,0.005,0.054,43.0,27.0
25703,4.5,0.0,0.0,64.0,5.4,1020.5,0.0,0.3,0.002,1.0,0.004,0.055,46.0,28.0
25704,4.3,0.0,0.5,66.0,5.5,1020.4,0.0,0.6,0.002,1.0,0.004,0.052,50.0,26.0
25705,3.7,0.0,0.3,70.0,5.6,1020.3,0.0,0.7,0.002,1.1,0.004,0.051,48.0,30.0
25706,4.1,0.0,0.4,70.0,5.8,1020.3,0.0,1.1,0.002,1.0,0.004,0.047,48.0,29.0
25707,4.1,0.0,0.7,70.0,5.8,1020.3,0.0,1.5,0.002,0.9,0.008,0.042,49.0,30.0
25708,2.5,0.0,1.4,78.0,5.7,1020.1,0.0,-0.2,0.002,0.6,0.027,0.019,45.0,33.0
25709,2.3,0.0,2.1,81.0,5.8,1019.9,0.0,-0.2,0.002,0.5,0.033,0.015,41.0,26.0
25710,1.8,0.0,1.2,81.0,5.6,1019.8,0.0,-0.5,0.002,0.5,0.033,0.012,40.0,25.0
25711,2.3,0.0,0.8,78.0,5.6,1020.4,0.0,-0.1,0.002,0.4,0.033,0.011,32.0,20.0
25712,2.1,0.0,1.6,75.0,5.4,1020.8,0.0,-0.5,0.002,0.4,0.03,0.015,28.0,14.0
25713,3.8,0.0,2.3,67.0,5.4,1021.2,1.0,0.0,0.002,0.4,0.034,0.012,26.0,17.0
25714,5.0,0.0,2.6,57.0,5.0,1021.2,1.0,5.1,0.002,0.4,0.033,0.014,30.0,14.0
25715,6.3,0.0,0.5,54.0,5.2,1021.0,1.0,10.6,0.002,0.4,0.035,0.011,20.0,11.0
25716,6.9,0.0,1.0,48.0,4.8,1020.1,1.0,13.9,0.002,0.4,0.038,0.009,26.0,13.0
25717,7.7,0.0,0.9,46.0,4.8,1019.2,1.0,15.8,0.002,0.3,0.04,0.009,18.0,12.0
25718,9.3,0.0,1.2,41.0,4.8,1018.4,1.0,16.2,0.002,0.4,0.039,0.011,24.0,10.0
25719,8.8,0.0,1.4,41.0,4.6,1018.2,1.0,14.4,0.002,0.4,0.039,0.012,23.0,11.0
25720,9.1,0.0,1.2,41.0,4.8,1018.1,1.0,9.3,0.002,0.4,0.035,0.016,22.0,13.0
25721,7.3,0.0,1.1,45.0,4.6,1018.1,1.0,5.1,0.002,0.5,0.029,0.021,25.0,16.0
25722,5.8,0.0,1.4,52.0,4.8,1018.3,0.1,2.7,0.002,0.5,0.024,0.024,27.0,16.0
25723,4.6,0.0,0.2,62.0,5.3,1018.5,0.0,1.2,0.002,0.7,0.011,0.037,31.0,22.0
25724,4.1,0.0,0.0,66.0,5.4,1018.9,0.0,0.1,0.002,0.7,0.007,0.038,38.0,23.0
25725,3.4,0.0,0.0,69.0,5.4,1018.9,0.0,-0.1,0.002,0.5,0.01,0.032,28.0,19.0
25726,2.6,0.0,0.4,69.0,5.1,1019.0,0.0,-0.6,0.002,0.6,0.009,0.032,27.0,16.0
25727,1.7,0.0,0.0,78.0,5.4,1019.0,0.0,-1.2,0.002,0.6,0.009,0.03,29.0,18.0
25728,1.5,0.0,0.0,81.0,5.5,1018.7,0.0,-1.8,0.002,0.6,0.007,0.031,24.0,14.0
25729,0.9,0.0,0.0,81.0,5.3,1018.8,0.0,-2.2,0.002,0.6,0.011,0.025,26.0,20.0
25730,0.1,0.0,0.0,86.0,5.3,1018.5,0.0,-2.7,0.002,0.5,0.013,0.022,27.0,18.0
25731,-0.4,0.0,0.0,85.0,5.0,1018.7,0.0,-2.9,0.002,0.6,0.01,0.024,25.0,17.0
25732,-0.5,0.0,0.0,87.0,5.1,1018.1,0.0,-3.0,0.002,0.6,0.005,0.027,25.0,16.0
25733,-0.8,0.0,0.0,89.0,5.2,1017.6,0.0,-3.2,0.003,0.7,0.005,0.04,27.0,21.0
25734,-0.8,0.0,0.0,88.0,5.1,1017.3,0.0,-3.3,0.002,0.7,0.003,0.034,29.0,17.0
25735,-1.0,0.0,0.0,88.0,5.0,1017.2,0.0,-3.5,0.002,0.8,0.004,0.037,28.0,21.0
25736,-1.3,0.0,0.0,88.0,4.9,1017.5,0.0,-2.9,0.002,0.8,0.005,0.039,29.0,24.0
25737,0.0,0.0,0.4,84.0,5.2,1017.7,0.8,-0.1,0.002,0.9,0.006,0.041,42.0,27.0
25738,2.0,0.0,0.0,72.0,5.1,1017.6,0.5,1.7,0.003,1.1,0.007,0.047,45.0,29.0
25739,4.4,0.0,0.0,66.0,5.5,1017.3,0.7,5.9,0.003,1.1,0.007,0.056,61.0,36.0
25740,6.2,0.0,0.6,57.0,5.4,1016.3,0.5,12.0,0.003,1.1,0.009,0.059,75.0,48.0
25741,8.4,0.0,1.1,51.0,5.6,1015.5,1.0,14.2,0.003,0.8,0.015,0.055,74.0,46.0
25742,10.1,0.0,1.6,50.0,6.2,1015.0,0.8,13.8,0.002,0.5,0.04,0.023,69.0,48.0
25743,10.5,0.0,1.8,50.0,6.3,1014.6,0.6,13.1,0.002,0.5,0.045,0.019,45.0,32.0
25744,11.0,0.0,1.7,51.0,6.7,1014.4,0.7,10.3,0.002,0.5,0.04,0.024,39.0,26.0
25745,9.9,0.0,0.0,56.0,6.8,1014.2,0.6,6.5,0.002,0.8,0.01,0.054,44.0,32.0
25746,8.6,0.0,0.0,61.0,6.8,1014.3,0.0,4.0,0.002,0.7,0.016,0.041,59.0,37.0
25747,7.7,0.0,0.5,68.0,7.1,1014.6,0.0,2.9,0.002,0.6,0.017,0.039,48.0,33.0
25748,7.2,0.0,1.2,72.0,7.3,1014.8,0.0,2.4,0.002,0.6,0.02,0.036,45.0,32.0
25749,6.8,0.0,0.3,73.0,7.2,1015.1,0.0,2.1,0.002,0.9,0.01,0.052,43.0,29.0
25750,6.3,0.0,0.7,75.0,7.1,1015.0,0.0,1.8,0.003,1.5,0.005,0.066,47.0,28.0
25751,5.2,0.0,0.0,83.0,7.3,1015.0,0.0,0.9,0.003,1.5,0.004,0.063,61.0,39.0
25752,4.7,0.0,0.0,85.0,7.2,1014.7,0.0,0.4,0.002,1.4,0.004,0.057,54.0,35.0
25753,4.2,0.0,0.0,88.0,7.2,1014.3,0.0,0.2,0.002,1.1,0.004,0.051,45.0,35.0
25754,4.5,0.0,0.0,88.0,7.4,1013.9,0.0,1.5,0.002,1.0,0.004,0.048,40.0,30.0
25755,4.4,0.0,0.5,87.0,7.3,1013.7,0.0,2.7,0.002,1.1,0.004,0.049,37.0,26.0
25756,3.6,0.0,0.0,87.0,6.9,1013.5,0.0,1.8,0.002,1.2,0.003,0.049,37.0,26.0
25757,3.5,0.0,0.0,90.0,7.1,1013.4,0.0,1.3,0.002,1.3,0.004,0.05,36.0,28.0
25758,3.7,0.0,0.0,89.0,7.1,1013.4,0.0,1.1,0.003,1.4,0.004,0.052,40.0,33.0
25759,3.7,0.0,0.0,92.0,7.3,1013.2,0.0,0.9,0.003,1.8,0.004,0.059,43.0,32.0
25760,3.7,0.0,0.0,92.0,7.3,1013.6,0.0,1.3,0.004,1.8,0.004,0.062,58.0,38.0
25761,4.5,0.0,0.2,89.0,7.5,1013.9,0.2,4.3,0.004,1.7,0.004,0.062,67.0,50.0
25762,6.5,0.0,0.0,80.0,7.7,1014.1,0.4,8.4,0.004,1.6,0.005,0.071,77.0,50.0
25763,8.4,0.0,0.2,74.0,8.1,1013.8,0.7,10.6,0.004,1.5,0.005,0.073,96.0,58.0
25764,10.8,0.0,0.0,66.0,8.5,1012.7,1.0,14.9,0.004,1.5,0.012,0.075,94.0,59.0
25765,13.3,0.0,1.1,60.0,9.1,1011.8,1.0,16.7,0.003,0.6,0.056,0.021,108.0,68.0
25766,14.4,0.0,3.1,52.0,8.5,1011.2,0.8,16.8,0.003,0.5,0.057,0.022,76.0,52.0
25767,14.8,0.0,3.1,52.0,8.7,1010.8,1.0,15.6,0.002,0.5,0.055,0.023,61.0,41.0
25768,14.5,0.0,2.4,55.0,9.0,1010.8,0.9,12.5,0.002,0.5,0.049,0.028,57.0,37.0
25769,13.7,0.0,1.7,57.0,8.9,1010.7,0.2,9.6,0.002,0.9,0.015,0.064,53.0,32.0
25770,12.6,0.0,2.1,63.0,9.2,1010.8,0.0,6.7,0.002,0.8,0.021,0.048,68.0,35.0
25771,11.6,0.0,0.1,71.0,9.7,1011.0,0.0,5.4,0.002,0.9,0.012,0.055,57.0,33.0
25772,10.7,0.0,0.1,77.0,9.9,1011.1,0.0,4.8,0.002,1.0,0.011,0.051,48.0,34.0
25773,9.3,0.0,1.0,83.0,9.7,1011.1,0.0,4.2,0.002,0.6,0.034,0.027,44.0,28.0
25774,9.1,0.0,0.2,83.0,9.5,1011.1,0.0,3.8,0.002,0.6,0.039,0.023,31.0,21.0
25775,8.8,0.0,0.0,87.0,9.8,1010.7,0.0,3.7,0.002,0.8,0.02,0.043,27.0,19.0
25776,7.7,0.0,0.0,93.0,9.7,1010.6,0.0,3.0,0.002,1.5,0.004,0.062,34.0,18.0
25777,7.6,0.0,0.0,94.0,9.7,1010.5,0.0,4.1,0.003,1.7,0.004,0.061,48.0,32.0
25778,6.9,0.0,0.0,94.0,9.3,1010.4,0.0,3.8,0.003,1.8,0.004,0.059,53.0,37.0
25779,6.4,0.0,0.0,95.0,9.1,1010.2,0.0,3.0,0.003,1.7,0.004,0.058,49.0,35.0
25780,6.4,0.0,0.0,94.0,9.0,1009.8,0.0,3.2,0.003,1.9,0.004,0.057,48.0,33.0
25781,6.2,0.0,0.8,95.0,9.0,1009.2,0.0,3.5,0.004,1.8,0.004,0.064,60.0,43.0
25782,6.6,0.0,0.0,95.0,9.2,1008.9,0.0,4.6,0.004,1.8,0.003,0.059,66.0,56.0
25783,6.6,0.0,0.0,94.0,9.1,1008.9,0.0,4.1,0.007,1.8,0.004,0.054,70.0,53.0
25784,6.3,0.0,0.0,95.0,9.0,1009.2,0.0,3.6,0.007,2.0,0.004,0.06,83.0,58.0
25785,7.4,0.0,0.0,94.0,9.6,1009.8,0.0,5.5,0.005,1.8,0.004,0.072,107.0,64.0
25786,9.1,0.0,0.0,86.0,9.9,1009.9,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0
25787,11.7,0.0,1.8,78.0,10.6,1009.3,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0
25788,13.8,0.0,1.6,77.0,12.1,1008.5,0.8,16.9,0.003,0.5,0.044,0.022,41.0,28.0
25789,13.8,0.0,2.0,72.0,11.3,1007.7,0.8,14.8,0.002,0.8,0.04,0.025,58.0,40.0
25790,10.5,0.0,2.6,81.0,10.2,1008.3,0.0,12.7,0.003,0.9,0.04,0.02,126.0,92.0
25791,9.9,0.0,2.0,73.0,8.8,1009.0,0.0,10.2,0.003,0.8,0.04,0.021,156.0,104.0
25792,10.0,0.0,1.7,59.0,7.2,1009.8,0.0,9.4,0.002,0.8,0.041,0.022,110.0,72.0
25793,8.9,0.0,2.6,54.0,6.1,1010.6,0.0,6.4,0.002,0.9,0.03,0.028,90.0,60.0
25794,8.0,0.0,2.0,56.0,6.0,1011.4,0.0,5.0,0.002,0.6,0.032,0.022,82.0,53.0
25795,6.8,0.0,2.0,56.0,5.6,1012.5,0.0,3.8,0.002,0.4,0.035,0.014,47.0,28.0
25796,6.3,0.0,2.4,55.0,5.3,1013.0,0.0,2.7,0.002,0.4,0.035,0.013,28.0,10.0
25797,6.1,0.0,1.7,54.0,5.1,1013.6,0.0,3.0,0.002,0.4,0.033,0.014,26.0,14.0
25798,5.8,0.0,2.2,51.0,4.7,1014.1,0.0,2.0,0.002,0.4,0.032,0.013,19.0,10.0
25799,5.4,0.0,2.9,54.0,4.9,1014.5,0.0,2.1,0.002,0.4,0.034,0.01,15.0,6.0
25800,5.4,0.0,0.8,55.0,4.9,1014.7,0.0,2.5,0.002,0.4,0.032,0.011,15.0,7.0
25801,5.6,0.0,1.3,55.0,5.0,1014.7,0.0,2.3,0.002,0.4,0.033,0.009,14.0,8.0
25802,5.2,0.0,1.0,56.0,5.0,1015.1,0.0,0.9,0.002,0.4,0.035,0.008,14.0,6.0
25803,5.0,0.0,0.9,58.0,5.1,1015.5,0.0,1.1,0.002,0.4,0.034,0.009,18.0,6.0
25804,4.9,0.0,1.0,53.0,4.6,1015.7,0.0,0.3,0.002,0.3,0.036,0.008,9.0,6.0
25805,4.6,0.0,2.3,50.0,4.2,1016.0,0.0,0.3,0.002,0.4,0.028,0.018,12.0,7.0
25806,3.5,0.0,2.7,57.0,4.5,1016.8,0.0,0.1,0.002,0.4,0.028,0.012,17.0,5.0
25807,2.9,0.0,3.0,56.0,4.2,1017.9,0.0,-0.2,0.002,0.4,0.025,0.013,15.0,5.0
25808,2.0,0.0,3.2,58.0,4.1,1019.1,0.0,-1.0,0.002,0.4,0.023,0.014,18.0,6.0
25809,3.1,0.0,3.7,53.0,4.1,1019.9,0.9,0.6,0.002,0.4,0.025,0.012,20.0,11.0
25810,4.2,0.0,2.9,49.0,4.1,1020.9,1.0,5.9,0.002,0.4,0.027,0.01,23.0,15.0
25811,5.5,0.0,1.6,43.0,3.9,1021.1,1.0,10.8,0.002,0.4,0.028,0.01,22.0,11.0
25812,5.7,0.0,2.0,32.0,2.9,1020.4,1.0,13.6,0.002,0.4,0.03,0.009,20.0,10.0
25813,6.3,0.0,1.9,29.0,2.8,1019.9,1.0,15.1,0.002,0.3,0.031,0.009,16.0,11.0
25814,7.1,0.0,2.0,27.0,2.7,1019.3,1.0,15.0,0.002,0.3,0.03,0.011,11.0,6.0
25815,7.2,0.0,1.4,30.0,3.0,1019.4,1.0,12.8,0.002,0.4,0.028,0.014,14.0,5.0
25816,6.8,0.0,1.7,34.0,3.3,1019.7,1.0,7.7,0.002,0.4,0.028,0.014,21.0,7.0
25817,5.3,0.0,1.4,39.0,3.5,1020.1,1.0,3.7,0.002,0.4,0.025,0.017,16.0,11.0
25818,4.0,0.0,2.1,47.0,3.8,1020.7,0.2,1.5,0.002,0.5,0.019,0.024,15.0,9.0
25819,3.1,0.0,1.7,50.0,3.8,1021.0,0.0,-0.1,0.002,0.4,0.023,0.019,17.0,9.0
25820,2.6,0.0,0.9,53.0,3.9,1021.2,0.0,-1.0,0.002,0.4,0.026,0.015,18.0,8.0
25821,2.0,0.0,1.2,56.0,4.0,1021.6,0.0,-0.4,0.002,0.5,0.023,0.017,16.0,9.0
25822,1.7,0.0,1.0,57.0,3.9,1021.7,0.0,-0.9,0.002,0.4,0.026,0.013,17.0,7.0
25823,1.0,0.0,1.6,59.0,3.9,1021.5,0.0,-1.5,0.003,0.4,0.024,0.015,15.0,9.0
25824,0.8,0.0,1.8,60.0,3.9,1021.5,0.0,-1.8,0.002,0.6,0.011,0.024,17.0,10.0
25825,0.3,0.0,1.1,65.0,4.1,1021.1,0.0,-2.1,0.002,0.5,0.011,0.022,16.0,11.0
25826,-0.4,0.0,0.7,69.0,4.1,1021.0,0.0,-2.4,0.002,0.5,0.014,0.019,16.0,11.0
25827,-0.5,0.0,1.4,69.0,4.1,1020.8,0.0,-2.6,0.002,0.5,0.013,0.018,17.0,9.0
25828,-0.5,0.0,0.7,68.0,4.0,1020.8,0.0,-2.7,0.002,0.5,0.01,0.02,12.0,7.0
25829,-0.9,0.0,0.4,69.0,4.0,1020.4,0.0,-2.7,0.002,0.5,0.007,0.024,10.0,8.0
25830,-1.1,0.0,0.0,74.0,4.2,1020.2,0.0,-3.0,0.002,0.6,0.004,0.045,16.0,12.0
25831,-1.0,0.0,0.3,71.0,4.0,1020.1,0.0,-3.1,0.002,0.7,0.003,0.033,21.0,12.0
25832,-0.8,0.0,0.1,70.0,4.1,1020.2,0.0,-2.7,0.002,0.7,0.004,0.036,28.0,11.0
25833,0.3,0.0,0.6,63.0,3.9,1020.1,0.9,-1.3,0.003,0.9,0.006,0.039,27.0,14.0
25834,2.1,0.0,0.8,51.0,3.6,1020.6,1.0,1.3,0.003,1.0,0.007,0.042,38.0,18.0
25835,4.4,0.0,1.1,48.0,4.0,1020.5,1.0,5.2,0.003,0.8,0.009,0.04,48.0,26.0
25836,5.8,0.0,0.8,41.0,3.8,1020.0,0.9,10.1,0.003,0.9,0.008,0.045,43.0,21.0
25837,7.4,0.0,2.0,35.0,3.6,1019.3,0.9,14.1,0.004,0.7,0.014,0.033,55.0,38.0
25838,8.7,0.0,1.5,21.0,2.4,1018.3,1.0,13.4,0.004,0.6,0.025,0.023,38.0,21.0
25839,10.0,0.0,1.5,11.0,1.3,1017.4,1.0,12.9,0.003,0.5,0.023,0.025,18.0,11.0
25840,9.6,0.0,2.1,9.0,1.1,1017.1,1.0,8.4,0.003,0.5,0.017,0.032,15.0,7.0
25841,8.0,0.0,1.4,12.0,1.3,1017.0,0.9,3.5,0.003,0.6,0.006,0.043,13.0,3.0
25842,6.7,0.0,0.9,19.0,1.9,1017.0,0.1,1.0,0.002,0.7,0.006,0.041,25.0,11.0
25843,6.1,0.0,1.1,23.0,2.2,1017.2,0.0,-0.3,0.002,0.7,0.006,0.041,20.0,12.0
25844,5.5,0.0,0.0,30.0,2.7,1017.2,0.0,0.1,0.002,0.7,0.005,0.041,21.0,10.0
25845,4.8,0.0,0.4,34.0,2.9,1017.5,0.0,-0.8,0.002,0.8,0.004,0.039,24.0,6.0
25846,4.1,0.0,0.8,44.0,3.6,1017.2,0.0,-0.8,0.002,0.6,0.007,0.032,24.0,9.0
25847,3.3,0.0,1.0,48.0,3.7,1017.2,0.0,-0.3,0.002,0.6,0.007,0.032,22.0,11.0
25848,2.7,0.0,0.1,49.0,3.6,1017.3,0.0,-0.4,0.002,0.7,0.004,0.034,20.0,13.0
25849,2.8,0.0,0.0,50.0,3.7,1016.9,0.0,-0.3,0.002,0.6,0.007,0.031,24.0,12.0
25850,3.3,0.0,0.3,53.0,4.1,1016.6,0.0,0.2,0.002,0.6,0.007,0.029,17.0,10.0
25851,2.8,0.0,0.6,53.0,4.0,1016.4,0.0,1.5,0.002,0.8,0.003,0.038,14.0,10.0
25852,3.2,0.0,0.1,53.0,4.1,1016.0,0.0,2.0,0.003,1.1,0.004,0.041,25.0,16.0
25853,1.9,0.0,0.5,76.0,5.4,1016.7,0.0,2.6,0.003,1.0,0.003,0.044,40.0,25.0
25854,2.7,0.1,0.0,85.0,6.3,1017.3,0.0,3.0,0.003,1.1,0.003,0.044,35.0,23.0
25855,3.4,0.0,0.2,91.0,7.1,1017.7,0.0,1.0,0.003,1.1,0.004,0.042,36.0,25.0
25856,3.7,0.0,1.2,91.0,7.2,1018.4,0.0,0.8,0.003,0.8,0.009,0.031,39.0,27.0
25857,5.6,0.0,2.5,69.0,6.2,1019.3,0.8,2.1,0.002,0.6,0.023,0.019,50.0,28.0
25858,6.7,0.0,3.0,56.0,5.5,1020.1,1.0,6.8,0.003,0.5,0.03,0.014,35.0,21.0
25859,7.4,0.0,2.3,50.0,5.2,1020.4,1.0,11.0,0.002,0.4,0.035,0.011,31.0,16.0
25860,8.1,0.0,1.3,41.0,4.4,1020.1,1.0,14.2,0.002,0.4,0.036,0.01,24.0,13.0
25861,9.1,0.0,1.4,30.0,3.5,1019.7,1.0,15.9,0.002,0.4,0.036,0.011,22.0,9.0
25862,9.6,0.0,1.8,26.0,3.1,1019.1,1.0,15.8,0.002,0.4,0.036,0.011,16.0,6.0
25863,9.7,0.0,1.9,29.0,3.5,1018.6,1.0,13.5,0.002,0.4,0.036,0.011,19.0,4.0
25864,9.3,0.0,2.6,29.0,3.4,1018.2,1.0,8.2,0.002,0.4,0.033,0.015,20.0,5.0
25865,7.4,0.0,2.2,34.0,3.5,1018.9,0.6,4.2,0.002,0.4,0.026,0.021,18.0,7.0
25866,5.9,0.0,1.1,46.0,4.3,1019.0,0.0,1.8,0.002,0.6,0.014,0.034,21.0,13.0
25867,5.5,0.0,1.6,41.0,3.7,1019.4,0.0,1.4,0.002,0.5,0.023,0.022,31.0,14.0
25868,4.4,0.0,2.1,46.0,3.8,1020.0,0.0,1.0,0.002,0.5,0.024,0.019,28.0,17.0
25869,4.4,0.0,1.5,47.0,3.9,1020.2,0.0,0.3,0.002,0.6,0.012,0.032,30.0,16.0
25870,3.7,0.0,2.6,49.0,3.9,1020.3,0.0,-0.1,0.002,0.6,0.006,0.034,28.0,18.0
25871,3.7,0.0,1.5,51.0,4.1,1020.4,0.0,-0.3,0.002,0.6,0.009,0.029,25.0,15.0
25872,3.4,0.0,1.8,51.0,4.0,1020.0,0.0,-1.1,0.002,0.6,0.012,0.025,23.0,14.0
25873,3.0,0.0,1.0,53.0,4.0,1020.0,0.0,-0.5,0.002,0.6,0.01,0.024,20.0,15.0
25874,2.8,0.0,0.0,57.0,4.3,1020.4,0.0,-0.2,0.002,0.6,0.008,0.025,22.0,15.0
25875,2.5,0.0,1.0,56.0,4.1,1020.5,0.0,-0.6,0.002,0.6,0.007,0.025,20.0,13.0
25876,2.1,0.0,0.2,59.0,4.2,1020.7,0.0,-1.3,0.002,0.7,0.006,0.027,23.0,13.0
25877,1.8,0.0,1.0,57.0,4.0,1020.4,0.0,-1.5,0.002,0.6,0.006,0.027,19.0,16.0
25878,1.5,0.0,0.8,56.0,3.8,1020.3,0.0,-1.7,0.002,0.6,0.005,0.028,19.0,14.0
25879,1.7,0.0,0.0,61.0,4.2,1020.2,0.0,-1.7,0.002,0.8,0.004,0.032,24.0,16.0
25880,1.3,0.0,0.0,67.0,4.5,1020.7,0.0,-1.4,0.002,0.9,0.006,0.032,34.0,21.0
25881,3.5,0.0,0.0,59.0,4.6,1021.1,0.9,-0.3,0.002,0.8,0.011,0.031,30.0,20.0
25882,6.1,0.0,0.0,51.0,4.8,1021.2,1.0,2.6,0.002,0.7,0.017,0.025,37.0,24.0
25883,9.7,0.0,0.3,46.0,5.6,1020.8,1.0,10.7,0.002,0.6,0.021,0.025,31.0,23.0
25884,12.4,0.0,0.5,45.0,6.4,1019.8,1.0,15.5,0.002,0.6,0.027,0.023,34.0,19.0
25885,14.0,0.0,2.2,45.0,7.2,1019.2,1.0,18.1,0.002,0.4,0.04,0.01,31.0,16.0
25886,14.8,0.0,0.6,42.0,7.0,1018.8,1.0,18.1,0.002,0.5,0.036,0.016,17.0,6.0
25887,14.2,0.0,0.5,45.0,7.3,1018.4,0.7,14.3,0.003,0.5,0.041,0.012,25.0,12.0
25888,14.3,0.0,0.4,46.0,7.5,1018.4,0.4,13.0,0.003,0.5,0.04,0.013,20.0,8.0
25889,13.2,0.0,2.2,50.0,7.5,1018.2,0.4,9.4,0.003,0.5,0.034,0.02,20.0,6.0
25890,11.7,0.0,0.7,54.0,7.4,1018.5,0.0,7.0,0.004,0.6,0.025,0.027,24.0,6.0
25891,11.3,0.0,1.1,55.0,7.3,1018.6,0.0,5.3,0.004,0.6,0.022,0.03,28.0,11.0
25892,10.2,0.0,0.0,59.0,7.3,1018.4,0.0,4.5,0.004,0.7,0.017,0.033,20.0,10.0
25893,10.3,0.0,1.0,58.0,7.2,1018.4,0.0,5.8,0.003,0.8,0.008,0.041,24.0,14.0
25894,9.4,0.0,0.0,65.0,7.6,1018.3,0.0,4.7,0.003,0.8,0.007,0.039,24.0,11.0
25895,8.9,0.0,0.7,70.0,8.0,1017.8,0.0,4.1,0.003,1.0,0.004,0.043,24.0,16.0
25896,8.5,0.0,0.2,71.0,7.8,1017.9,0.0,4.7,0.003,1.0,0.004,0.041,28.0,13.0
25897,7.6,0.0,0.5,77.0,8.0,1017.8,0.0,3.5,0.003,1.1,0.004,0.042,26.0,17.0
25898,7.4,0.0,0.0,76.0,7.8,1017.8,0.0,3.4,0.003,1.0,0.004,0.04,27.0,16.0
25899,7.3,0.0,0.0,79.0,8.0,1017.9,0.0,4.3,0.003,1.0,0.004,0.038,28.0,18.0
25900,6.8,0.0,0.6,78.0,7.7,1017.5,0.0,3.8,0.003,0.9,0.004,0.034,26.0,18.0
25901,6.8,0.0,0.7,79.0,7.8,1017.3,0.0,2.7,0.003,1.0,0.004,0.035,25.0,13.0
25902,6.5,0.0,1.0,80.0,7.7,1017.1,0.0,2.7,0.003,1.1,0.004,0.037,23.0,18.0
25903,6.7,0.0,0.6,78.0,7.6,1017.3,0.0,3.6,0.004,1.3,0.004,0.042,29.0,12.0
25904,6.9,0.0,1.2,76.0,7.5,1017.2,0.0,4.6,0.004,1.3,0.004,0.042,42.0,24.0
25905,7.5,0.0,0.3,75.0,7.7,1017.3,0.1,4.8,0.004,1.4,0.005,0.041,44.0,19.0
25906,9.8,0.0,0.3,63.0,7.6,1017.5,0.8,9.5,0.005,1.0,0.011,0.031,48.0,25.0
25907,11.7,0.0,1.5,54.0,7.4,1016.4,1.0,13.9,0.004,0.8,0.02,0.025,40.0,22.0
25908,13.2,0.0,0.8,49.0,7.4,1015.4,1.0,17.2,0.003,0.7,0.026,0.023,35.0,17.0
25909,14.7,0.0,1.0,49.0,8.1,1013.8,0.7,19.6,0.003,0.6,0.029,0.02,27.0,10.0
25910,15.7,0.0,1.5,46.0,8.1,1012.9,1.0,19.9,0.003,0.6,0.032,0.02,27.0,9.0
25911,15.2,0.0,0.0,49.0,8.4,1012.8,0.5,15.1,0.003,0.6,0.031,0.021,23.0,12.0
25912,14.7,0.0,0.0,52.0,8.7,1011.7,0.0,13.2,0.003,0.6,0.027,0.025,26.0,8.0
