,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
24851,15.7,0.0,0.8,55.0,9.7,1012.7,0.3,16.6,0.005,0.8,0.016,0.045,89.0,36.0
24852,15.7,0.0,1.4,61.0,10.8,1012.4,0.4,18.9,0.007,0.7,0.032,0.034,97.0,35.0
24853,17.2,0.0,0.8,46.0,9.0,1011.5,0.4,21.0,0.016,0.7,0.041,0.027,96.0,38.0
24854,17.2,0.0,1.7,49.0,9.5,1011.3,0.0,20.4,0.03,0.7,0.046,0.031,88.0,33.0
24855,16.9,0.0,1.5,54.0,10.4,1010.8,0.0,19.2,0.016,0.7,0.046,0.031,92.0,41.0
24856,16.6,0.0,2.0,53.0,9.9,1010.9,0.0,17.3,0.014,0.7,0.038,0.039,89.0,34.0
24857,16.2,0.0,2.1,55.0,10.1,1010.6,0.0,15.2,0.009,0.8,0.03,0.044,93.0,34.0
24858,15.4,0.0,1.4,64.0,11.2,1010.7,0.0,13.4,0.009,0.8,0.012,0.058,89.0,33.0
24859,14.8,0.0,2.7,68.0,11.4,1010.8,0.0,12.1,0.01,0.9,0.007,0.064,98.0,40.0
24860,14.5,0.0,2.3,69.0,11.3,1010.7,0.0,11.6,0.007,1.1,0.003,0.069,100.0,51.0
24861,14.4,0.0,1.6,70.0,11.4,1010.7,0.0,11.3,0.007,1.1,0.005,0.063,102.0,53.0
24862,14.3,0.0,2.1,70.0,11.3,1010.7,0.0,11.6,0.006,1.1,0.01,0.053,103.0,54.0
24863,13.7,0.0,1.7,72.0,11.2,1010.6,0.0,10.7,0.006,0.8,0.016,0.039,95.0,49.0
24864,13.7,0.0,2.0,72.0,11.2,1010.7,0.0,10.9,0.004,1.2,0.002,0.058,87.0,39.0
24865,13.3,0.0,1.9,76.0,11.6,1010.6,0.0,9.7,0.004,1.2,0.002,0.052,88.0,48.0
24866,12.9,0.0,1.2,76.0,11.2,1010.5,0.0,9.9,0.004,1.0,0.002,0.046,87.0,47.0
24867,12.4,0.0,2.5,67.0,9.6,1010.1,0.0,9.0,0.004,0.9,0.002,0.042,77.0,41.0
24868,12.1,0.0,2.2,65.0,9.2,1010.0,0.0,8.3,0.003,0.9,0.002,0.039,69.0,36.0
24869,11.6,0.0,3.4,68.0,9.2,1009.9,0.0,8.0,0.003,0.9,0.003,0.037,63.0,28.0
24870,11.0,0.0,2.3,72.0,9.4,1010.1,0.0,7.7,0.004,0.7,0.01,0.03,62.0,29.0
24871,10.7,0.0,2.0,72.0,9.2,1010.8,0.0,7.3,0.003,0.8,0.004,0.038,75.0,34.0
24872,10.5,0.0,2.5,74.0,9.3,1011.7,0.0,8.5,0.004,1.0,0.005,0.041,88.0,38.0
24873,12.1,0.0,1.9,64.0,9.0,1012.1,1.0,12.0,0.005,0.8,0.018,0.03,86.0,41.0
24874,13.9,0.0,2.7,48.0,7.6,1011.9,1.0,16.8,0.005,0.7,0.029,0.022,85.0,38.0
24875,15.5,0.0,2.2,45.0,7.9,1011.6,1.0,21.2,0.005,0.7,0.032,0.024,70.0,29.0
24876,17.4,0.0,1.8,40.0,7.9,1011.4,1.0,24.6,0.005,0.8,0.036,0.027,83.0,35.0
24877,18.4,0.0,3.0,41.0,8.6,1010.6,1.0,26.1,0.004,0.7,0.049,0.018,86.0,39.0
24878,19.5,0.0,2.5,41.0,9.2,1010.0,1.0,26.0,0.004,0.6,0.05,0.013,73.0,30.0
24879,19.7,0.0,1.7,43.0,9.8,1010.2,1.0,24.3,0.003,0.6,0.046,0.012,45.0,23.0
24880,19.6,0.0,2.3,45.0,10.2,1010.5,1.0,21.5,0.003,0.5,0.037,0.016,36.0,9.0
24881,18.7,0.0,3.3,47.0,10.1,1010.9,0.0,18.1,0.003,0.6,0.026,0.023,25.0,8.0
24882,17.0,0.0,3.3,66.0,12.7,1011.2,0.0,15.7,0.003,0.5,0.024,0.019,25.0,6.0
24883,17.1,0.0,3.4,53.0,10.3,1011.9,0.0,13.6,0.003,0.5,0.017,0.025,15.0,3.0
24884,16.3,0.0,4.1,55.0,10.2,1012.5,0.0,12.5,0.003,0.5,0.019,0.02,14.0,4.0
24885,15.5,0.0,3.6,58.0,10.2,1012.6,0.0,11.5,0.003,0.5,0.014,0.025,13.0,4.0
24886,15.0,0.0,3.3,59.0,10.0,1013.4,0.0,11.2,0.003,0.5,0.013,0.025,11.0,2.0
24887,14.3,0.0,3.5,61.0,9.9,1013.5,0.0,10.4,0.003,0.5,0.017,0.02,7.0,0.0
24888,13.7,0.0,3.2,62.0,9.7,1013.5,0.0,9.9,0.003,0.4,0.017,0.019,8.0,0.0
24889,13.2,0.0,3.4,63.0,9.5,1013.5,0.0,9.4,0.003,0.5,0.017,0.019,6.0,0.0
24890,12.7,0.0,2.9,66.0,9.7,1013.8,0.0,9.0,0.003,0.4,0.016,0.02,5.0,0.0
24891,12.5,0.0,3.0,66.0,9.5,1013.8,0.0,8.8,0.003,0.5,0.012,0.023,4.0,0.0
24892,12.1,0.0,3.0,69.0,9.7,1013.6,0.0,8.7,0.003,0.4,0.013,0.023,6.0,0.0
24893,11.7,0.0,2.9,70.0,9.6,1013.7,0.0,8.2,0.003,0.5,0.006,0.03,6.0,0.0
24894,11.0,0.0,2.1,76.0,9.9,1013.7,0.0,7.7,0.003,0.5,0.002,0.036,6.0,0.0
24895,10.0,0.0,1.6,82.0,10.0,1014.0,0.0,7.2,0.003,0.6,0.003,0.037,10.0,1.0
24896,10.3,0.0,1.5,79.0,9.9,1014.6,0.5,8.2,0.003,0.6,0.006,0.034,12.0,3.0
24897,13.3,0.0,2.4,63.0,9.5,1015.1,1.0,12.4,0.003,0.5,0.015,0.023,21.0,4.0
24898,15.2,0.0,1.1,58.0,9.9,1015.0,1.0,17.7,0.003,0.5,0.015,0.023,16.0,2.0
24899,16.4,0.0,1.1,53.0,9.8,1014.8,1.0,22.2,0.003,0.5,0.02,0.02,17.0,2.0
24900,17.2,0.0,2.1,50.0,9.7,1014.2,1.0,25.1,0.003,0.5,0.022,0.021,16.0,3.0
24901,17.2,0.0,3.1,50.0,9.7,1013.3,1.0,26.0,0.003,0.5,0.029,0.02,17.0,3.0
24902,17.5,0.0,3.2,47.0,9.3,1012.6,1.0,25.9,0.004,0.5,0.023,0.028,17.0,3.0
24903,18.0,0.0,2.6,44.0,9.0,1012.5,1.0,24.1,0.005,0.5,0.02,0.035,27.0,6.0
24904,17.6,0.0,3.2,50.0,10.0,1012.3,1.0,20.5,0.004,0.5,0.02,0.033,35.0,6.0
24905,16.2,0.0,3.5,63.0,11.6,1012.4,1.0,16.0,0.005,0.5,0.011,0.042,30.0,6.0
24906,15.1,0.0,2.7,66.0,11.2,1012.7,0.3,13.2,0.005,0.5,0.009,0.041,31.0,8.0
24907,14.3,0.0,2.4,70.0,11.3,1012.9,0.0,11.8,0.006,0.7,0.009,0.044,27.0,6.0
24908,13.9,0.0,2.6,74.0,11.7,1012.8,0.0,10.9,0.005,0.6,0.015,0.034,34.0,13.0
24909,13.6,0.0,1.7,73.0,11.3,1013.0,0.0,10.1,0.004,0.7,0.007,0.046,29.0,11.0
24910,13.0,0.0,1.7,70.0,10.4,1013.3,0.0,9.3,0.004,0.9,0.002,0.051,32.0,12.0
24911,12.6,0.0,1.0,75.0,10.9,1013.1,0.0,8.6,0.004,0.8,0.002,0.047,32.0,10.0
24912,12.5,0.0,0.3,77.0,11.1,1012.7,0.0,8.1,0.003,0.7,0.002,0.045,29.0,9.0
24913,12.5,0.0,0.5,79.0,11.4,1012.5,0.0,7.8,0.003,0.7,0.002,0.04,26.0,8.0
24914,11.9,0.0,1.8,83.0,11.5,1012.3,0.0,7.6,0.003,0.7,0.002,0.038,25.0,14.0
24915,11.9,0.0,1.6,84.0,11.6,1012.2,0.0,7.6,0.003,0.7,0.002,0.037,25.0,8.0
24916,11.6,0.0,1.7,86.0,11.7,1011.8,0.0,7.7,0.003,0.7,0.002,0.035,29.0,9.0
24917,11.4,0.0,2.4,87.0,11.7,1012.0,0.0,7.9,0.003,0.7,0.002,0.036,26.0,10.0
24918,11.4,0.0,1.9,92.0,12.4,1012.1,0.0,8.1,0.003,0.8,0.002,0.04,29.0,9.0
24919,11.0,0.0,0.7,91.0,11.9,1011.7,0.0,7.3,0.004,1.0,0.002,0.046,30.0,11.0
24920,11.4,0.0,1.0,88.0,11.8,1012.0,0.4,8.9,0.004,1.0,0.002,0.049,41.0,14.0
24921,12.3,0.0,1.7,87.0,12.4,1012.7,0.4,12.0,0.004,1.1,0.002,0.052,49.0,18.0
24922,13.3,0.0,2.9,75.0,11.4,1012.5,0.4,16.3,0.005,0.6,0.026,0.028,59.0,21.0
24923,13.6,0.0,3.5,73.0,11.3,1012.4,0.5,16.7,0.004,0.5,0.037,0.016,47.0,19.0
24924,14.5,0.0,2.3,62.0,10.2,1011.7,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
24925,15.6,0.0,2.1,53.0,9.3,1010.8,1.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0
24926,15.9,0.0,3.4,51.0,9.2,1010.2,1.0,24.6,0.004,0.5,0.043,0.017,33.0,14.0
24927,16.5,0.0,2.9,50.0,9.3,1010.2,1.0,22.9,0.004,0.5,0.043,0.019,31.0,14.0
24928,15.8,0.0,1.9,56.0,10.0,1010.2,1.0,19.6,0.004,0.5,0.04,0.02,32.0,11.0
24929,14.7,0.0,3.7,64.0,10.6,1010.2,1.0,15.0,0.004,0.5,0.024,0.033,29.0,10.0
24930,13.8,0.0,2.1,64.0,10.0,1009.9,0.3,12.3,0.004,0.6,0.007,0.052,37.0,13.0
24931,13.3,0.0,2.6,66.0,10.0,1010.0,0.0,10.9,0.004,0.7,0.009,0.053,47.0,15.0
24932,13.5,0.0,2.6,67.0,10.3,1009.9,0.0,10.3,0.004,0.9,0.005,0.06,44.0,17.0
24933,13.8,0.0,2.8,67.0,10.5,1009.8,0.0,9.8,0.004,0.9,0.002,0.061,48.0,18.0
24934,13.1,0.0,2.9,67.0,10.1,1009.9,0.0,9.3,0.004,0.9,0.002,0.059,52.0,18.0
24935,12.1,0.0,3.4,68.0,9.5,1010.1,0.0,8.8,0.004,0.7,0.014,0.039,53.0,19.0
24936,11.0,0.0,3.2,61.0,8.0,1009.7,0.0,7.7,0.004,0.7,0.011,0.039,51.0,23.0
24937,10.7,0.0,2.1,57.0,7.3,1009.9,0.0,6.9,0.005,0.7,0.012,0.034,50.0,22.0
24938,10.6,0.0,2.5,59.0,7.5,1010.0,0.0,6.5,0.003,0.8,0.002,0.042,46.0,18.0
24939,10.0,0.0,2.4,62.0,7.6,1010.2,0.0,5.9,0.004,0.7,0.008,0.032,40.0,17.0
24940,9.2,0.0,2.1,57.0,6.6,1009.9,0.0,5.3,0.004,0.7,0.004,0.034,39.0,15.0
24941,8.4,0.0,1.7,59.0,6.5,1009.8,0.0,4.6,0.004,0.8,0.002,0.039,36.0,17.0
24942,8.3,0.0,1.1,60.0,6.5,1009.9,0.0,4.3,0.004,0.9,0.002,0.046,38.0,16.0
24943,7.8,0.0,0.9,61.0,6.4,1010.0,0.0,3.9,0.004,1.0,0.002,0.054,40.0,15.0
24944,9.2,0.0,1.2,57.0,6.6,1010.0,0.5,5.2,0.005,1.0,0.003,0.047,58.0,18.0
24945,10.5,0.0,0.6,50.0,6.3,1010.3,1.0,9.7,0.005,0.8,0.008,0.039,62.0,21.0
24946,11.9,0.0,1.4,45.0,6.2,1010.1,1.0,14.4,0.006,0.7,0.018,0.029,62.0,15.0
24947,13.3,0.0,1.6,37.0,5.6,1009.6,1.0,19.0,0.005,0.7,0.017,0.033,56.0,20.0
24948,14.2,0.0,2.1,44.0,7.1,1008.8,1.0,19.8,0.005,0.6,0.018,0.034,49.0,18.0
24949,14.5,0.0,2.3,44.0,7.2,1008.3,1.0,21.1,0.006,0.6,0.028,0.024,57.0,17.0
24950,14.8,0.0,2.3,50.0,8.4,1007.8,1.0,20.9,0.006,0.6,0.029,0.025,49.0,12.0
24951,14.8,0.0,1.6,55.0,9.2,1007.3,0.7,19.4,0.006,0.6,0.026,0.031,45.0,16.0
24952,13.7,0.0,2.8,60.0,9.3,1007.4,0.1,16.0,0.006,0.6,0.027,0.029,50.0,21.0
24953,12.9,0.0,3.2,52.0,7.7,1007.1,0.0,13.2,0.005,0.6,0.025,0.031,51.0,17.0
24954,12.4,0.0,2.5,58.0,8.3,1007.1,0.0,11.4,0.005,0.6,0.016,0.043,44.0,17.0
24955,12.2,0.0,2.0,62.0,8.8,1007.2,0.0,10.3,0.006,0.6,0.022,0.034,39.0,15.0
24956,12.2,0.0,2.5,62.0,8.8,1007.4,0.0,9.8,0.006,0.6,0.021,0.034,39.0,9.0
24957,12.1,0.0,2.5,64.0,9.0,1007.3,0.0,8.9,0.005,0.6,0.009,0.047,39.0,10.0
24958,12.0,0.0,2.0,64.0,8.9,1007.5,0.0,9.0,0.004,0.9,0.002,0.057,39.0,10.0
24959,11.5,0.0,4.5,71.0,9.6,1007.8,0.0,9.1,0.005,0.5,0.028,0.021,43.0,16.0
24960,11.0,0.0,2.4,68.0,8.9,1007.6,0.0,8.1,0.004,0.5,0.017,0.03,38.0,6.0
24961,10.8,0.0,3.0,73.0,9.4,1007.6,0.0,7.8,0.006,0.5,0.03,0.014,42.0,8.0
24962,9.9,0.0,2.2,70.0,8.5,1007.3,0.0,7.6,0.004,0.5,0.034,0.009,47.0,17.0
24963,9.5,0.0,1.3,73.0,8.6,1007.3,0.0,7.1,0.005,0.5,0.032,0.01,44.0,15.0
24964,9.8,0.0,1.8,67.0,8.1,1007.1,0.0,7.0,0.005,0.6,0.014,0.027,35.0,14.0
24965,9.6,0.0,2.1,69.0,8.2,1007.3,0.0,6.5,0.004,0.7,0.002,0.039,37.0,12.0
24966,9.8,0.0,3.3,70.0,8.4,1007.5,0.0,6.3,0.004,0.8,0.002,0.046,35.0,15.0
24967,9.6,0.0,3.8,69.0,8.2,1008.0,0.0,5.9,0.005,0.9,0.002,0.054,41.0,15.0
24968,9.6,0.0,2.7,66.0,7.8,1009.0,0.4,6.6,0.007,0.7,0.01,0.04,47.0,15.0
24969,10.0,0.0,3.5,59.0,7.2,1009.9,1.0,9.6,0.006,0.6,0.023,0.02,51.0,17.0
24970,10.8,0.0,3.6,50.0,6.4,1010.5,1.0,14.2,0.005,0.6,0.033,0.014,54.0,20.0
24971,10.9,0.0,3.9,47.0,6.1,1010.5,1.0,18.2,0.006,0.6,0.035,0.016,64.0,25.0
24972,11.2,0.0,4.1,36.0,4.8,1010.2,1.0,20.8,0.005,0.6,0.039,0.014,63.0,25.0
24973,11.4,0.0,3.6,31.0,4.2,1009.6,1.0,21.7,0.005,0.5,0.039,0.013,61.0,20.0
24974,11.5,0.0,4.2,28.0,3.8,1009.2,1.0,21.2,0.004,0.4,0.04,0.012,63.0,20.0
24975,11.7,0.0,4.4,28.0,3.8,1009.3,1.0,19.2,0.004,0.5,0.039,0.013,59.0,15.0
24976,11.5,0.0,4.6,25.0,3.4,1009.4,1.0,15.6,0.004,0.4,0.037,0.014,64.0,14.0
24977,10.6,0.0,4.3,28.0,3.6,1009.4,1.0,11.3,0.004,0.4,0.029,0.018,67.0,11.0
24978,9.5,0.0,4.9,29.0,3.5,1010.1,0.3,8.4,0.005,0.5,0.027,0.019,76.0,10.0
24979,8.8,0.0,5.1,33.0,3.7,1010.8,0.0,7.1,0.005,0.5,0.025,0.02,74.0,9.0
24980,8.0,0.0,5.2,36.0,3.9,1011.2,0.0,6.0,0.005,0.5,0.025,0.017,74.0,9.0
24981,7.2,0.0,3.6,39.0,4.0,1011.7,0.0,5.1,0.004,0.5,0.027,0.013,64.0,8.0
24982,6.6,0.0,3.8,34.0,3.3,1012.2,0.0,4.2,0.004,0.5,0.024,0.015,61.0,7.0
24983,6.0,0.0,3.4,36.0,3.4,1012.5,0.0,3.5,0.005,0.5,0.021,0.017,54.0,8.0
24984,6.0,0.0,3.7,34.0,3.2,1012.3,0.0,3.1,0.006,0.5,0.023,0.014,52.0,6.0
24985,5.8,0.0,3.8,38.0,3.5,1012.2,0.0,2.7,0.005,0.5,0.027,0.008,45.0,7.0
24986,5.1,0.0,4.7,32.0,2.8,1012.4,0.0,2.1,0.004,0.5,0.026,0.009,38.0,6.0
24987,4.4,0.0,4.3,34.0,2.8,1012.6,0.0,1.6,0.004,0.5,0.024,0.01,36.0,4.0
24988,4.0,0.0,3.2,35.0,2.8,1012.8,0.0,1.1,0.004,0.5,0.022,0.011,34.0,5.0
24989,3.5,0.0,3.9,36.0,2.8,1012.8,0.0,0.7,0.004,0.5,0.018,0.015,35.0,6.0
24990,3.0,0.0,2.8,36.0,2.7,1013.2,0.0,0.3,0.004,0.7,0.005,0.038,28.0,6.0
24991,2.6,0.0,3.3,38.0,2.8,1013.4,0.0,0.0,0.005,1.0,0.003,0.057,39.0,6.0
24992,3.1,0.0,2.6,36.0,2.8,1014.1,0.5,0.8,0.005,0.6,0.011,0.028,64.0,20.0
24993,4.7,0.0,2.3,32.0,2.7,1014.5,1.0,5.3,0.005,0.6,0.013,0.026,45.0,9.0
24994,6.5,0.0,2.6,28.0,2.7,1014.3,1.0,10.9,0.005,0.6,0.017,0.022,48.0,9.0
24995,7.5,0.0,3.6,32.0,3.3,1014.3,1.0,15.3,0.005,0.5,0.021,0.022,51.0,9.0
24996,8.4,0.0,3.6,25.0,2.8,1014.0,1.0,18.5,0.007,0.6,0.022,0.032,47.0,11.0
24997,9.4,0.0,3.8,24.0,2.8,1013.0,1.0,20.3,0.007,0.5,0.03,0.025,58.0,18.0
24998,10.1,0.0,3.6,27.0,3.3,1012.6,1.0,20.2,0.006,0.5,0.034,0.02,57.0,19.0
24999,10.8,0.0,3.6,29.0,3.8,1012.3,1.0,18.6,0.005,0.5,0.034,0.018,49.0,17.0
25000,11.1,0.0,2.9,27.0,3.6,1012.6,1.0,15.2,0.005,0.5,0.03,0.021,43.0,10.0
25001,10.7,0.0,3.2,35.0,4.5,1012.6,1.0,10.6,0.004,0.5,0.022,0.027,43.0,8.0
25002,10.1,0.0,3.5,31.0,3.8,1012.9,0.3,7.8,0.004,0.6,0.012,0.038,39.0,8.0
25003,10.1,0.0,3.7,38.0,4.7,1013.1,0.0,6.8,0.004,0.6,0.01,0.041,48.0,9.0
25004,9.9,0.0,3.3,35.0,4.3,1013.4,0.0,6.0,0.004,0.6,0.016,0.032,50.0,11.0
25005,9.7,0.0,3.2,37.0,4.4,1013.4,0.0,5.4,0.005,0.6,0.019,0.027,58.0,12.0
25006,8.8,0.0,3.8,42.0,4.8,1013.5,0.0,4.9,0.004,0.5,0.019,0.025,62.0,15.0
25007,8.1,0.0,2.5,46.0,5.0,1013.7,0.0,4.3,0.004,0.5,0.017,0.026,50.0,15.0
25008,7.4,0.0,2.4,51.0,5.3,1013.7,0.0,3.8,0.004,0.7,0.012,0.034,48.0,10.0
25009,7.4,0.0,2.6,54.0,5.6,1013.8,0.0,3.5,0.004,0.9,0.002,0.047,42.0,8.0
25010,7.1,0.0,2.6,54.0,5.5,1013.7,0.0,3.2,0.004,0.9,0.002,0.044,45.0,17.0
25011,7.0,0.0,2.6,54.0,5.4,1013.9,0.0,3.0,0.004,0.8,0.002,0.042,43.0,12.0
25012,6.6,0.0,1.6,56.0,5.5,1013.9,0.0,2.7,0.004,0.8,0.002,0.04,40.0,13.0
25013,6.5,0.0,1.9,58.0,5.6,1013.9,0.0,2.5,0.004,0.8,0.002,0.042,31.0,9.0
25014,6.6,0.0,2.1,61.0,6.0,1014.2,0.0,2.6,0.004,0.9,0.002,0.05,37.0,12.0
25015,6.5,0.0,1.8,64.0,6.2,1014.2,0.0,2.8,0.005,1.0,0.002,0.059,46.0,11.0
25016,7.0,0.0,2.1,63.0,6.3,1014.7,0.5,3.7,0.005,1.1,0.004,0.058,57.0,18.0
25017,8.6,0.0,1.6,57.0,6.3,1015.1,1.0,7.6,0.005,0.8,0.01,0.04,84.0,33.0
25018,10.3,0.0,1.5,53.0,6.6,1014.8,1.0,13.1,0.006,0.7,0.022,0.026,59.0,18.0
25019,11.4,0.0,3.3,52.0,7.0,1014.7,1.0,17.3,0.006,0.6,0.026,0.024,48.0,14.0
25020,12.3,0.0,3.6,44.0,6.2,1013.9,1.0,20.4,0.004,0.5,0.03,0.019,50.0,14.0
25021,13.6,0.0,2.8,37.0,5.8,1013.1,1.0,22.4,0.004,0.5,0.036,0.014,38.0,10.0
25022,14.9,0.0,1.9,31.0,5.2,1012.5,1.0,22.5,0.006,0.5,0.039,0.019,31.0,8.0
25023,15.3,0.0,2.2,34.0,5.9,1012.0,1.0,20.7,0.006,0.5,0.036,0.021,44.0,14.0
25024,15.2,0.0,2.4,40.0,6.9,1011.8,1.0,17.4,0.005,0.5,0.034,0.02,38.0,12.0
25025,14.0,0.0,1.7,39.0,6.2,1012.0,1.0,12.7,0.005,0.6,0.015,0.04,41.0,10.0
25026,12.8,0.0,3.5,44.0,6.5,1012.3,0.3,10.1,0.004,0.7,0.008,0.049,45.0,22.0
25027,12.1,0.0,1.9,52.0,7.3,1012.4,0.0,8.6,0.005,1.0,0.002,0.063,43.0,13.0
25028,11.8,0.0,2.2,55.0,7.6,1012.4,0.0,7.7,0.005,1.3,0.003,0.065,54.0,17.0
25029,11.9,0.0,2.1,62.0,8.6,1012.1,0.0,7.5,0.005,1.1,0.002,0.063,69.0,29.0
25030,11.7,0.0,1.1,65.0,8.9,1012.0,0.0,7.0,0.004,1.2,0.002,0.063,62.0,24.0
25031,11.1,0.0,1.8,70.0,9.2,1011.7,0.0,6.6,0.004,1.2,0.002,0.061,61.0,29.0
25032,10.9,0.0,0.8,68.0,8.8,1010.8,0.0,6.0,0.004,1.1,0.002,0.055,57.0,22.0
25033,10.5,0.0,1.1,70.0,8.8,1010.5,0.0,5.6,0.004,1.0,0.002,0.051,51.0,19.0
25034,9.6,0.0,2.0,69.0,8.2,1009.9,0.0,5.6,0.004,0.9,0.002,0.047,40.0,14.0
25035,9.4,0.0,2.4,70.0,8.2,1009.4,0.0,5.8,0.004,1.0,0.002,0.048,44.0,18.0
25036,9.0,0.0,2.4,67.0,7.6,1008.8,0.0,5.6,0.004,0.9,0.002,0.045,37.0,15.0
25037,8.8,0.0,1.7,64.0,7.2,1008.5,0.0,5.8,0.004,0.8,0.002,0.046,38.0,17.0
25038,8.7,0.0,2.8,63.0,7.1,1007.8,0.0,6.0,0.004,0.9,0.002,0.045,38.0,17.0
25039,8.7,0.0,2.9,62.0,7.0,1007.8,0.0,5.8,0.004,0.9,0.002,0.047,41.0,17.0
25040,9.0,0.0,2.8,62.0,7.1,1007.9,0.0,6.5,0.004,0.9,0.003,0.047,47.0,19.0
25041,9.9,0.0,3.4,58.0,7.1,1007.1,0.0,8.5,0.005,0.9,0.005,0.044,59.0,25.0
25042,10.5,0.0,2.6,58.0,7.3,1006.5,0.0,10.6,0.005,0.7,0.013,0.033,60.0,27.0
25043,11.5,0.0,3.2,49.0,6.6,1006.1,0.0,12.3,0.005,0.6,0.015,0.032,58.0,24.0
25044,11.8,0.0,3.8,47.0,6.5,1004.6,0.0,13.5,0.005,0.6,0.02,0.028,50.0,22.0
25045,13.2,0.0,2.9,42.0,6.3,1002.6,0.4,16.7,0.005,0.6,0.026,0.023,52.0,25.0
25046,14.0,0.0,3.8,40.0,6.3,1001.6,0.4,17.5,0.005,0.5,0.031,0.019,48.0,25.0
25047,14.3,0.0,5.3,38.0,6.2,1000.3,1.0,17.0,0.005,0.6,0.034,0.018,43.0,21.0
25048,14.3,0.0,4.2,41.0,6.7,998.8,0.8,15.0,0.005,0.6,0.034,0.018,49.0,21.0
25049,13.9,0.0,5.4,45.0,7.1,997.8,0.3,12.4,0.004,0.5,0.031,0.02,40.0,18.0
25050,12.8,0.1,4.8,64.0,9.4,996.8,0.0,11.0,0.003,0.6,0.024,0.024,40.0,14.0
25051,9.8,0.0,3.7,89.0,10.7,998.1,0.0,9.6,0.003,0.6,0.024,0.026,41.0,20.0
25052,9.8,0.0,3.6,93.0,11.2,996.8,0.0,9.5,0.003,0.6,0.017,0.026,20.0,8.0
25053,9.7,17.8,3.3,94.0,11.2,997.0,0.0,9.3,0.003,0.6,0.022,0.022,37.0,22.0
25054,9.7,0.0,4.1,95.0,11.4,996.5,0.0,9.1,0.003,0.5,0.026,0.019,26.0,12.0
25055,9.7,0.0,5.6,94.0,11.2,996.7,0.0,9.3,0.003,0.5,0.027,0.015,19.0,9.0
25056,9.9,3.5,2.2,94.0,11.4,996.7,0.0,9.3,0.003,0.5,0.024,0.016,24.0,11.0
25057,11.0,0.0,3.8,83.0,10.9,996.9,0.0,9.3,0.003,0.5,0.021,0.017,19.0,7.0
25058,10.8,0.0,2.6,80.0,10.3,996.9,0.0,9.2,0.003,0.5,0.018,0.017,24.0,6.0
25059,10.5,0.2,4.0,86.0,10.9,996.7,0.0,9.5,0.003,0.5,0.018,0.015,23.0,11.0
25060,10.5,0.0,1.5,93.0,11.8,996.5,0.0,9.6,0.003,0.6,0.011,0.023,17.0,10.0
25061,11.5,0.0,4.7,91.0,12.3,996.8,0.0,9.8,0.003,0.7,0.012,0.031,18.0,10.0
25062,11.8,1.1,4.2,85.0,11.7,997.5,0.0,9.8,0.003,0.7,0.023,0.027,15.0,9.0
25063,12.2,0.0,4.1,81.0,11.5,998.0,0.0,9.6,0.003,0.7,0.02,0.032,24.0,7.0
25064,12.3,0.0,4.0,85.0,12.1,999.2,0.0,10.2,0.004,0.7,0.025,0.024,27.0,9.0
25065,12.0,0.0,5.0,82.0,11.5,1000.5,0.7,11.8,0.004,0.6,0.026,0.022,25.0,9.0
25066,12.4,0.0,5.0,72.0,10.3,1001.1,1.0,15.1,0.003,0.6,0.033,0.015,24.0,11.0
25067,13.1,0.0,5.1,62.0,9.3,1002.2,1.0,17.6,0.003,0.6,0.039,0.013,21.0,9.0
25068,13.6,0.0,4.8,64.0,9.9,1002.5,1.0,17.9,0.003,0.6,0.041,0.011,18.0,6.0
25069,13.9,0.0,4.1,59.0,9.3,1002.3,1.0,18.9,0.003,0.6,0.042,0.012,19.0,9.0
25070,14.8,0.0,4.3,55.0,9.2,1002.7,1.0,18.7,0.003,0.6,0.042,0.012,26.0,9.0
25071,14.9,0.0,4.1,57.0,9.6,1003.4,1.0,17.1,0.004,0.6,0.037,0.016,29.0,6.0
25072,14.5,0.0,5.0,61.0,10.0,1004.1,0.8,14.4,0.004,0.6,0.035,0.018,33.0,11.0
25073,13.8,0.0,4.8,62.0,9.7,1004.7,1.0,11.7,0.003,0.6,0.034,0.018,29.0,12.0
25074,13.2,0.0,4.2,65.0,9.8,1005.5,0.1,10.1,0.003,0.6,0.028,0.022,34.0,9.0
25075,12.6,0.0,5.6,65.0,9.4,1006.4,0.0,9.2,0.004,0.6,0.024,0.025,43.0,12.0
25076,11.8,0.0,4.9,70.0,9.6,1007.3,0.0,8.5,0.004,0.6,0.025,0.019,38.0,14.0
25077,11.0,0.0,3.8,69.0,9.0,1008.3,0.0,7.9,0.004,0.6,0.024,0.019,38.0,12.0
25078,10.3,0.0,3.0,68.0,8.5,1008.7,0.0,7.2,0.004,0.6,0.021,0.02,37.0,13.0
25079,9.8,0.0,2.3,69.0,8.3,1008.8,0.0,6.7,0.005,0.6,0.018,0.022,31.0,13.0
25080,9.4,0.0,0.9,70.0,8.2,1008.9,0.0,6.3,0.004,0.7,0.002,0.037,31.0,9.0
25081,9.0,0.0,1.2,69.0,7.9,1009.9,0.0,6.0,0.003,0.8,0.002,0.036,30.0,11.0
25082,9.1,0.0,1.6,68.0,7.8,1010.4,0.0,5.7,0.003,0.7,0.002,0.033,30.0,11.0
